1712719549452218112 ('EPT', <Side.BUY: 1>) 1 4710 0
[CANCELLED] 1712719835360195293 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195294 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195296 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195297 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195298 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195299 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195300 ('DLO', <Side.SELL: 2>)
1712719835360195320 ('DLO', <Side.BUY: 1>) 1 5055 0
[CANCELLED] 1712719835360195302 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195303 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195304 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195305 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195306 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195307 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195308 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195309 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195310 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195311 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195312 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195314 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195316 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195317 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195318 ('BRV', <Side.SELL: 2>)
1712719835360195323 ('BRV', <Side.BUY: 1>) 1 5497 0
1712719835360195319 ('EPT', <Side.BUY: 1>) 1 4706 0
1712719835360195322 ('IGM', <Side.BUY: 1>) 1 5907 0
1712719835360195342 ('IGM', <Side.BUY: 1>) 2 5887 0
1712719835360195344 ('IGM', <Side.BUY: 1>) 2 5867 0
1712719835360195348 ('BRV', <Side.BUY: 1>) 2 5477 0
[CANCELLED] 1712719835360195324 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195325 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195326 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195327 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195328 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195329 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195330 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195331 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195332 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195333 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195334 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195335 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195321 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195336 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195337 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195338 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195339 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195340 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195341 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195343 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195345 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195346 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195347 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195349 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195350 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195351 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195352 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195353 ('BRV', <Side.SELL: 2>)
1712719835360195355 ('DLO', <Side.BUY: 1>) 1 5036 0
1712719835360195356 ('MKU', <Side.BUY: 1>) 1 5232 0
1712719835360195357 ('IGM', <Side.BUY: 1>) 1 5848 0
1712719835360195358 ('BRV', <Side.BUY: 1>) 1 5458 0
1712719835360195371 ('MKU', <Side.BUY: 1>) 2 5212 0
1712719835360195354 ('EPT', <Side.BUY: 1>) 1 4724 0
1712719835360195383 ('BRV', <Side.BUY: 1>) 2 5438 0
[CANCELLED] 1712719835360195359 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195360 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195361 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195362 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195363 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195364 ('EPT', <Side.SELL: 2>)
1712719835360195389 ('EPT', <Side.BUY: 1>) 1 4724 0
[CANCELLED] 1712719835360195365 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195366 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195367 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195368 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195369 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195370 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195372 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195373 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195374 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195375 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195376 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195377 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195378 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195379 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195380 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195381 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195382 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195384 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195385 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195386 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195387 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195388 ('BRV', <Side.SELL: 2>)
1712719835360195393 ('BRV', <Side.BUY: 1>) 1 5439 0
1712719835360195390 ('DLO', <Side.BUY: 1>) 1 5017 0
1712719835360195413 ('IGM', <Side.SELL: 2>) 2 5881 0
1712719835360195394 ('EPT', <Side.BUY: 1>) 2 4704 0
[CANCELLED] 1712719835360195395 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195396 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195397 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195398 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195399 ('EPT', <Side.SELL: 2>)
1712719835360195423 ('EPT', <Side.BUY: 1>) 1 4704 1
[CANCELLED] 1712719835360195400 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195401 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195402 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195403 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195404 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195405 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195391 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195406 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195407 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195408 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195409 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195410 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195411 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195392 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195412 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195414 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195415 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195416 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195417 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195418 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195419 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195420 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195421 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195422 ('BRV', <Side.BUY: 1>)
1712719835360195447 ('IGM', <Side.SELL: 2>) 2 5898 0
1712719835360195453 ('BRV', <Side.SELL: 2>) 2 5467 0
1712719835360195428 ('EPT', <Side.BUY: 1>) 2 4685 0
1712719835360195449 ('IGM', <Side.SELL: 2>) 2 5918 0
1712719835360195455 ('BRV', <Side.SELL: 2>) 2 5487 0
1712719835360195441 ('MKU', <Side.SELL: 2>) 2 5223 0
1712719835360195443 ('MKU', <Side.SELL: 2>) 2 5243 0
1712719835360195430 ('EPT', <Side.BUY: 1>) 2 4665 0
1712719835360195451 ('IGM', <Side.SELL: 2>) 2 5938 0
[CANCELLED] 1712719835360195429 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195431 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195432 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195433 ('EPT', <Side.SELL: 2>)
1712719835360195456 ('EPT', <Side.BUY: 1>) 1 4663 3
[CANCELLED] 1712719835360195424 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195434 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195435 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195436 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195437 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195438 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195439 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195425 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195440 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195442 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195444 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195445 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195426 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195446 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195448 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195450 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195427 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195452 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195454 ('BRV', <Side.BUY: 1>)
1712719835360195486 ('BRV', <Side.SELL: 2>) 2 5562 -20
1712719835360195488 ('BRV', <Side.SELL: 2>) 2 5562 0
1712719835360195474 ('MKU', <Side.SELL: 2>) 2 5252 0
1712719835360195480 ('IGM', <Side.SELL: 2>) 2 5957 0
[CANCELLED] 1712719835360195461 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195462 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195463 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195464 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195465 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195466 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195457 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195467 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195468 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195469 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195470 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195471 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195472 ('DLO', <Side.SELL: 2>)
1712719835360195492 ('DLO', <Side.BUY: 1>) 1 5070 0
[CANCELLED] 1712719835360195458 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195473 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195475 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195476 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195477 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195478 ('MKU', <Side.SELL: 2>)
1712719835360195493 ('MKU', <Side.BUY: 1>) 1 5260 9
[CANCELLED] 1712719835360195459 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195479 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195481 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195482 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195483 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195484 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195460 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195485 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195487 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195489 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195490 ('BRV', <Side.SELL: 2>)
1712719835360195495 ('BRV', <Side.BUY: 1>) 1 5558 11
1712719835360195520 ('BRV', <Side.BUY: 1>) 2 5549 0
1712719835360195491 ('EPT', <Side.BUY: 1>) 1 4675 0
1712719835360195508 ('MKU', <Side.BUY: 1>) 2 5249 0
1712719835360195515 ('IGM', <Side.SELL: 2>) 2 5970 0
[CANCELLED] 1712719835360195496 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195497 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195498 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195499 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195500 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195501 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195502 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195503 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195504 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195505 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195506 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195507 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195509 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195510 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195511 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195512 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195513 ('MKU', <Side.SELL: 2>)
1712719835360195528 ('MKU', <Side.BUY: 1>) 1 5247 4
[CANCELLED] 1712719835360195494 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195514 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195516 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195517 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195518 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195519 ('IGM', <Side.SELL: 2>)
1712719835360195529 ('IGM', <Side.BUY: 1>) 1 5958 6
[CANCELLED] 1712719835360195521 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195522 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195523 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195524 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195525 ('BRV', <Side.SELL: 2>)
1712719835360195530 ('BRV', <Side.BUY: 1>) 1 5553 15
1712719835360195549 ('IGM', <Side.BUY: 1>) 2 5944 0
1712719835360195555 ('BRV', <Side.BUY: 1>) 2 5548 0
1712719835360195557 ('BRV', <Side.BUY: 1>) 2 5528 0
1712719835360195543 ('MKU', <Side.BUY: 1>) 2 5231 0
1712719835360195526 ('EPT', <Side.BUY: 1>) 1 4656 0
1712719835360195527 ('DLO', <Side.BUY: 1>) 1 5057 0
[CANCELLED] 1712719835360195531 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195532 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195533 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195534 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195535 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195536 ('EPT', <Side.SELL: 2>)
1712719835360195561 ('EPT', <Side.BUY: 1>) 1 4655 1
[CANCELLED] 1712719835360195537 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195538 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195539 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195540 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195541 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195542 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195544 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195545 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195546 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195547 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195548 ('MKU', <Side.SELL: 2>)
1712719835360195563 ('MKU', <Side.BUY: 1>) 1 5224 8
[CANCELLED] 1712719835360195550 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195551 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195552 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195553 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195554 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195556 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195558 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195559 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195560 ('BRV', <Side.SELL: 2>)
1712719835360195565 ('BRV', <Side.BUY: 1>) 1 5525 12
1712719835360195564 ('IGM', <Side.BUY: 1>) 1 5925 0
1712719835360195584 ('IGM', <Side.BUY: 1>) 2 5905 0
1712719835360195586 ('IGM', <Side.BUY: 1>) 2 5885 0
1712719835360195562 ('DLO', <Side.BUY: 1>) 1 5058 0
1712719835360195590 ('BRV', <Side.BUY: 1>) 2 5517 0
[CANCELLED] 1712719835360195566 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195567 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195568 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195569 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195570 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195571 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195572 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195573 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195574 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195575 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195576 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195577 ('DLO', <Side.SELL: 2>)
1712719835360195597 ('DLO', <Side.BUY: 1>) 1 5058 1
[CANCELLED] 1712719835360195578 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195579 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195580 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195581 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195582 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195583 ('MKU', <Side.SELL: 2>)
1712719835360195598 ('MKU', <Side.BUY: 1>) 1 5220 13
[CANCELLED] 1712719835360195585 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195587 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195588 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195589 ('IGM', <Side.SELL: 2>)
1712719835360195599 ('IGM', <Side.BUY: 1>) 1 5869 37
[CANCELLED] 1712719835360195591 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195592 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195593 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195594 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195595 ('BRV', <Side.SELL: 2>)
1712719835360195600 ('BRV', <Side.BUY: 1>) 1 5508 32
1712719835360195619 ('IGM', <Side.BUY: 1>) 2 5869 17
1712719835360195625 ('BRV', <Side.BUY: 1>) 2 5508 12
1712719835360195621 ('IGM', <Side.BUY: 1>) 2 5866 0
1712719835360195613 ('MKU', <Side.BUY: 1>) 2 5213 0
1712719835360195627 ('BRV', <Side.BUY: 1>) 2 5500 0
1712719835360195623 ('IGM', <Side.BUY: 1>) 2 5846 0
1712719835360195615 ('MKU', <Side.BUY: 1>) 2 5193 0
1712719835360195629 ('BRV', <Side.BUY: 1>) 1 5480 0
1712719835360195607 ('DLO', <Side.BUY: 1>) 2 5039 0
1712719835360195602 ('EPT', <Side.SELL: 2>) 2 4694 0
1712719835360195617 ('MKU', <Side.BUY: 1>) 2 5173 0
[CANCELLED] 1712719835360195596 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195601 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195603 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195604 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195605 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195606 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195608 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195609 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195610 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195611 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195612 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195614 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195616 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195618 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195620 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195622 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195624 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195626 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195628 ('BRV', <Side.SELL: 2>)
1712719835360195633 ('IGM', <Side.BUY: 1>) 1 5759 0
1712719835360195634 ('BRV', <Side.BUY: 1>) 1 5378 0
1712719835360195636 ('EPT', <Side.SELL: 2>) 2 4733 0
1712719835360195631 ('DLO', <Side.BUY: 1>) 1 5020 0
1712719835360195653 ('IGM', <Side.BUY: 1>) 2 5739 0
1712719835360195659 ('BRV', <Side.BUY: 1>) 2 5358 0
[CANCELLED] 1712719835360195630 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195635 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195637 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195638 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195639 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195640 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195641 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195642 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195643 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195644 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195645 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195646 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195632 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195647 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195648 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195649 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195650 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195651 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195652 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195654 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195655 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195656 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195657 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719835360195658 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719835360195660 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195661 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195662 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719835360195663 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719835360195664 ('BRV', <Side.SELL: 2>)
1712719835360195695 ('BRV', <Side.SELL: 2>) 2 5406 0
1712719835360195689 ('IGM', <Side.SELL: 2>) 2 5790 0
1712719835360195683 ('MKU', <Side.SELL: 2>) 2 5180 0
1712719835360195666 ('DLO', <Side.BUY: 1>) 1 5017 0
1712719835360195668 ('IGM', <Side.BUY: 1>) 1 5752 0
[CANCELLED] 1712719835360195665 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195670 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195671 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195672 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195673 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195674 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719835360195675 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719835360195676 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195677 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195678 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195679 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195680 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719835360195681 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719835360195667 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195682 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195684 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195685 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719835360195686 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719835360195687 ('MKU', <Side.SELL: 2>)
