1712599090467861761 ('EPT', 'ASK') 1 5255 -754
[CANCELLED] 1712599419575016027 ('MKU', 'ASK')
[CANCELLED] 1712599419575016029 ('IGM', 'ASK')
1712599419575016036 ('DLO', 'ASK') 1 4937 -16
1712599419575016037 ('MKU', 'BID') 1 4726 2
[REJECTED] 1712599419575016041 ('BRV', 'BID')
[REJECTED] 1712599419575016042 ('BRV', 'ASK')
[REJECTED] 1712599419575016043 ('BRV', 'BID')
1712599419575016039 ('IGM', 'BID') 1 4917 0
1712599419575016034 ('EPT', 'ASK') 2 5020 0
1712599419575016038 ('MKU', 'ASK') 2 4737 0
1712599419575016035 ('DLO', 'BID') 1 4919 0
[CANCELLED] 1712599419575016033 ('EPT', 'BID')
[CANCELLED] 1712599419575016040 ('IGM', 'ASK')
1712599419575016044 ('EPT', 'BID') 2 5026 4
1712599419575016050 ('IGM', 'BID') 1 4863 34
[REJECTED] 1712599419575016052 ('BRV', 'BID')
[REJECTED] 1712599419575016053 ('BRV', 'ASK')
[REJECTED] 1712599419575016054 ('BRV', 'BID')
1712599419575016048 ('MKU', 'BID') 1 4773 0
1712599419575016046 ('DLO', 'BID') 2 4919 0
[CANCELLED] 1712599419575016045 ('EPT', 'ASK')
[CANCELLED] 1712599419575016047 ('DLO', 'ASK')
[CANCELLED] 1712599419575016049 ('MKU', 'ASK')
[CANCELLED] 1712599419575016051 ('IGM', 'ASK')
1712599419575016059 ('MKU', 'BID') 1 4719 20
1712599419575016062 ('IGM', 'ASK') 4 4812 0
[REJECTED] 1712599419575016063 ('BRV', 'BID')
[REJECTED] 1712599419575016064 ('BRV', 'ASK')
[REJECTED] 1712599419575016065 ('BRV', 'BID')
1712599419575016057 ('DLO', 'BID') 3 4919 0
1712599419575016056 ('EPT', 'ASK') 2 5013 0
1712599419575016061 ('IGM', 'BID') 1 4809 0
1712599419575016055 ('EPT', 'BID') 1 5004 0
[CANCELLED] 1712599419575016058 ('DLO', 'ASK')
[CANCELLED] 1712599419575016060 ('MKU', 'ASK')
1712599419575016066 ('EPT', 'BID') 1 4985 13
1712599419575016068 ('DLO', 'BID') 1 4899 5
1712599419575016071 ('MKU', 'ASK') 3 4750 -21
1712599419575016072 ('IGM', 'BID') 1 4779 13
[REJECTED] 1712599419575016074 ('BRV', 'BID')
[REJECTED] 1712599419575016075 ('BRV', 'ASK')
[REJECTED] 1712599419575016076 ('BRV', 'BID')
1712599419575016073 ('IGM', 'ASK') 1 4801 0
[CANCELLED] 1712599419575016067 ('EPT', 'ASK')
[CANCELLED] 1712599419575016069 ('DLO', 'ASK')
[CANCELLED] 1712599419575016070 ('MKU', 'BID')
1712599419575016077 ('JAK', 'BID') 24 4851 1
1712599419575016078 ('JAK', 'BID') 6 4851 2
1712599419575016078 ('JAK', 'BID') 26 4852 1
1712599419575016079 ('JAK', 'BID') 14 4852 2
1712599419575016079 ('JAK', 'BID') 26 4853 1
1712599419575016080 ('JAK', 'BID') 4 4853 644
1712599419575016084 ('MKU', 'BID') 2 4764 3
1712599419575016086 ('IGM', 'BID') 1 4811 7
[REJECTED] 1712599419575016088 ('BRV', 'BID')
[REJECTED] 1712599419575016089 ('BRV', 'ASK')
[REJECTED] 1712599419575016090 ('BRV', 'BID')
1712599419575016081 ('EPT', 'BID') 1 4963 0
[CANCELLED] 1712599419575016082 ('EPT', 'ASK')
[CANCELLED] 1712599419575016083 ('DLO', 'ASK')
[CANCELLED] 1712599419575016085 ('MKU', 'ASK')
[CANCELLED] 1712599419575016087 ('IGM', 'ASK')
1712599419575016091 ('EPT', 'BID') 1 4943 8
1712599419575016094 ('MKU', 'BID') 1 4717 15
1712599419575016097 ('IGM', 'ASK') 2 4814 -8
[REJECTED] 1712599419575016098 ('BRV', 'BID')
[REJECTED] 1712599419575016099 ('BRV', 'ASK')
[REJECTED] 1712599419575016100 ('BRV', 'BID')
[CANCELLED] 1712599419575016092 ('EPT', 'ASK')
[CANCELLED] 1712599419575016093 ('DLO', 'ASK')
[CANCELLED] 1712599419575016095 ('MKU', 'ASK')
[CANCELLED] 1712599419575016096 ('IGM', 'BID')
1712599419575016104 ('MKU', 'BID') 1 4692 4
1712599419575016107 ('IGM', 'ASK') 1 4861 -8
[REJECTED] 1712599419575016108 ('BRV', 'BID')
[REJECTED] 1712599419575016109 ('BRV', 'ASK')
[REJECTED] 1712599419575016110 ('BRV', 'BID')
1712599419575016102 ('EPT', 'ASK') 4 4939 0
1712599419575016106 ('IGM', 'BID') 2 4849 0
[CANCELLED] 1712599419575016101 ('EPT', 'BID')
[CANCELLED] 1712599419575016103 ('DLO', 'ASK')
[CANCELLED] 1712599419575016105 ('MKU', 'ASK')
1712599419575016112 ('EPT', 'ASK') 1 4957 -1
1712599419575016115 ('MKU', 'ASK') 4 4662 -7
[REJECTED] 1712599419575016118 ('BRV', 'BID')
[REJECTED] 1712599419575016119 ('BRV', 'ASK')
[REJECTED] 1712599419575016120 ('BRV', 'BID')
1712599419575016117 ('IGM', 'ASK') 1 4822 0
[CANCELLED] 1712599419575016111 ('EPT', 'BID')
[CANCELLED] 1712599419575016113 ('DLO', 'ASK')
[CANCELLED] 1712599419575016114 ('MKU', 'BID')
[CANCELLED] 1712599419575016116 ('IGM', 'BID')
1712599419575016121 ('JAK', 'BID') 24 4811 2
1712599419575016122 ('JAK', 'BID') 6 4811 3
1712599419575016122 ('JAK', 'BID') 26 4812 2
1712599419575016123 ('JAK', 'BID') 14 4812 3
1712599419575016123 ('JAK', 'BID') 26 4813 2
1712599419575016124 ('JAK', 'BID') 4 4813 3
1712599419575016126 ('EPT', 'ASK') 1 4978 -5
1712599419575016129 ('MKU', 'ASK') 1 4711 -12
1712599419575016130 ('IGM', 'BID') 2 4827 7
[REJECTED] 1712599419575016132 ('BRV', 'BID')
[REJECTED] 1712599419575016133 ('BRV', 'ASK')
[REJECTED] 1712599419575016134 ('BRV', 'BID')
1712599419575016128 ('MKU', 'BID') 2 4695 0
[CANCELLED] 1712599419575016125 ('EPT', 'BID')
[CANCELLED] 1712599419575016127 ('DLO', 'ASK')
[CANCELLED] 1712599419575016131 ('IGM', 'ASK')
1712599419575016136 ('EPT', 'ASK') 1 5016 -9
1712599419575016138 ('MKU', 'BID') 1 4698 9
1712599419575016141 ('IGM', 'ASK') 2 4840 -3
[REJECTED] 1712599419575016142 ('BRV', 'BID')
[REJECTED] 1712599419575016143 ('BRV', 'ASK')
[REJECTED] 1712599419575016144 ('BRV', 'BID')
1712599419575016137 ('DLO', 'ASK') 9 4859 0
[CANCELLED] 1712599419575016135 ('EPT', 'BID')
[CANCELLED] 1712599419575016139 ('MKU', 'ASK')
[CANCELLED] 1712599419575016140 ('IGM', 'BID')
1712599419575016148 ('DLO', 'ASK') 1 4889 -21
1712599419575016150 ('MKU', 'ASK') 2 4688 -2
[REJECTED] 1712599419575016153 ('BRV', 'BID')
[REJECTED] 1712599419575016154 ('BRV', 'ASK')
[REJECTED] 1712599419575016155 ('BRV', 'BID')
1712599419575016151 ('IGM', 'BID') 2 4847 0
1712599419575016145 ('EPT', 'BID') 5 5019 0
[CANCELLED] 1712599419575016146 ('EPT', 'ASK')
[CANCELLED] 1712599419575016147 ('DLO', 'BID')
[CANCELLED] 1712599419575016149 ('MKU', 'BID')
[CANCELLED] 1712599419575016152 ('IGM', 'ASK')
1712599419575016158 ('DLO', 'BID') 2 4904 9
1712599419575016160 ('MKU', 'BID') 2 4719 6
1712599419575016156 ('EPT', 'BID') 1 5008 0
1712599419575016163 ('IGM', 'ASK') 2 4846 -1
[REJECTED] 1712599419575016164 ('BRV', 'BID')
[REJECTED] 1712599419575016165 ('BRV', 'ASK')
[REJECTED] 1712599419575016166 ('BRV', 'BID')
[CANCELLED] 1712599419575016157 ('EPT', 'ASK')
[CANCELLED] 1712599419575016159 ('DLO', 'ASK')
[CANCELLED] 1712599419575016161 ('MKU', 'ASK')
[CANCELLED] 1712599419575016162 ('IGM', 'BID')
1712599419575016169 ('DLO', 'BID') 1 4859 11
1712599419575016172 ('MKU', 'ASK') 2 4738 -8
1712599419575016174 ('IGM', 'ASK') 1 4867 -2
[REJECTED] 1712599419575016175 ('BRV', 'BID')
[REJECTED] 1712599419575016176 ('BRV', 'ASK')
[REJECTED] 1712599419575016177 ('BRV', 'BID')
1712599419575016167 ('EPT', 'BID') 1 4996 0
[CANCELLED] 1712599419575016168 ('EPT', 'ASK')
[CANCELLED] 1712599419575016170 ('DLO', 'ASK')
[CANCELLED] 1712599419575016171 ('MKU', 'BID')
[CANCELLED] 1712599419575016173 ('IGM', 'BID')
1712599419575016183 ('MKU', 'ASK') 1 4779 -15
1712599419575016185 ('IGM', 'ASK') 1 4910 -13
[REJECTED] 1712599419575016186 ('BRV', 'BID')
[REJECTED] 1712599419575016187 ('BRV', 'ASK')
[REJECTED] 1712599419575016188 ('BRV', 'BID')
1712599419575016178 ('EPT', 'BID') 1 4987 0
1712599419575016180 ('DLO', 'BID') 1 4848 0
[CANCELLED] 1712599419575016179 ('EPT', 'ASK')
[CANCELLED] 1712599419575016181 ('DLO', 'ASK')
[CANCELLED] 1712599419575016182 ('MKU', 'BID')
[CANCELLED] 1712599419575016184 ('IGM', 'BID')
1712599419575016189 ('EPT', 'BID') 1 4959 24
1712599419575016193 ('MKU', 'BID') 3 4806 5
1712599419575016195 ('IGM', 'BID') 4 4912 20
[REJECTED] 1712599419575016197 ('BRV', 'BID')
[REJECTED] 1712599419575016198 ('BRV', 'ASK')
[REJECTED] 1712599419575016199 ('BRV', 'BID')
[CANCELLED] 1712599419575016190 ('EPT', 'ASK')
[CANCELLED] 1712599419575016191 ('DLO', 'BID')
[CANCELLED] 1712599419575016192 ('DLO', 'ASK')
[CANCELLED] 1712599419575016194 ('MKU', 'ASK')
[CANCELLED] 1712599419575016196 ('IGM', 'ASK')
1712599419575016201 ('EPT', 'ASK') 6 4936 -6
[REJECTED] 1712599419575016208 ('BRV', 'BID')
[REJECTED] 1712599419575016209 ('BRV', 'ASK')
[REJECTED] 1712599419575016210 ('BRV', 'BID')
1712599419575016202 ('DLO', 'BID') 2 4844 0
1712599419575016207 ('IGM', 'ASK') 2 4884 0
1712599419575016205 ('MKU', 'ASK') 2 4800 0
[CANCELLED] 1712599419575016200 ('EPT', 'BID')
[CANCELLED] 1712599419575016203 ('DLO', 'ASK')
[CANCELLED] 1712599419575016204 ('MKU', 'BID')
[CANCELLED] 1712599419575016206 ('IGM', 'BID')
1712599419575016212 ('EPT', 'ASK') 1 4955 0
1712599419575016213 ('DLO', 'BID') 1 4837 3
1712599419575016216 ('MKU', 'ASK') 1 4814 -2
[REJECTED] 1712599419575016219 ('BRV', 'BID')
[REJECTED] 1712599419575016220 ('BRV', 'ASK')
[REJECTED] 1712599419575016221 ('BRV', 'BID')
1712599419575016217 ('IGM', 'BID') 2 4900 0
[CANCELLED] 1712599419575016211 ('EPT', 'BID')
[CANCELLED] 1712599419575016214 ('DLO', 'ASK')
[CANCELLED] 1712599419575016215 ('MKU', 'BID')
[CANCELLED] 1712599419575016218 ('IGM', 'ASK')
1712599419575016223 ('EPT', 'ASK') 1 4973 -9
1712599419575016226 ('MKU', 'BID') 3 4807 19
[REJECTED] 1712599419575016230 ('BRV', 'BID')
[REJECTED] 1712599419575016231 ('BRV', 'ASK')
[REJECTED] 1712599419575016232 ('BRV', 'BID')
1712599419575016228 ('IGM', 'BID') 1 4871 0
1712599419575016225 ('DLO', 'ASK') 7 4820 0
[CANCELLED] 1712599419575016222 ('EPT', 'BID')
[CANCELLED] 1712599419575016224 ('DLO', 'BID')
[CANCELLED] 1712599419575016227 ('MKU', 'ASK')
[CANCELLED] 1712599419575016229 ('IGM', 'ASK')
1712599419575016234 ('EPT', 'ASK') 1 5037 -20
1712599419575016239 ('IGM', 'BID') 1 4840 16
[REJECTED] 1712599419575016241 ('BRV', 'BID')
[REJECTED] 1712599419575016242 ('BRV', 'ASK')
[REJECTED] 1712599419575016243 ('BRV', 'BID')
1712599419575016236 ('DLO', 'ASK') 8 4823 0
1712599419575016237 ('MKU', 'BID') 1 4787 0
[CANCELLED] 1712599419575016233 ('EPT', 'BID')
[CANCELLED] 1712599419575016235 ('DLO', 'BID')
[CANCELLED] 1712599419575016238 ('MKU', 'ASK')
[CANCELLED] 1712599419575016240 ('IGM', 'ASK')
1712599419575016244 ('EPT', 'BID') 5 5014 6
1712599419575016247 ('DLO', 'ASK') 1 4852 -7
1712599419575016250 ('IGM', 'BID') 1 4806 11
[REJECTED] 1712599419575016252 ('BRV', 'BID')
[REJECTED] 1712599419575016253 ('BRV', 'ASK')
[REJECTED] 1712599419575016254 ('BRV', 'BID')
1712599419575016248 ('MKU', 'BID') 1 4779 0
[CANCELLED] 1712599419575016245 ('EPT', 'ASK')
[CANCELLED] 1712599419575016246 ('DLO', 'BID')
[CANCELLED] 1712599419575016249 ('MKU', 'ASK')
[CANCELLED] 1712599419575016251 ('IGM', 'ASK')
1712599419575016255 ('EPT', 'BID') 1 5008 1
1712599419575016259 ('MKU', 'BID') 1 4776 8
1712599419575016262 ('IGM', 'ASK') 5 4760 -1
[REJECTED] 1712599419575016263 ('BRV', 'BID')
[REJECTED] 1712599419575016264 ('BRV', 'ASK')
[REJECTED] 1712599419575016265 ('BRV', 'BID')
1712599419575016260 ('MKU', 'ASK') 4 4791 0
1712599419575016256 ('EPT', 'ASK') 2 5018 0
[CANCELLED] 1712599419575016257 ('DLO', 'BID')
[CANCELLED] 1712599419575016258 ('DLO', 'ASK')
[CANCELLED] 1712599419575016261 ('IGM', 'BID')
1712599419575016266 ('JAK', 'ASK') 24 4897 -11
1712599419575016268 ('EPT', 'ASK') 1 5023 -16
1712599419575016269 ('DLO', 'BID') 5 4861 2
1712599419575016272 ('MKU', 'ASK') 1 4801 -28
1712599419575016274 ('IGM', 'ASK') 1 4795 -17
[REJECTED] 1712599419575016275 ('BRV', 'BID')
[REJECTED] 1712599419575016276 ('BRV', 'ASK')
[REJECTED] 1712599419575016277 ('BRV', 'BID')
1712599419575016270 ('DLO', 'ASK') 2 4866 0
[CANCELLED] 1712599419575016267 ('EPT', 'BID')
[CANCELLED] 1712599419575016271 ('MKU', 'BID')
[CANCELLED] 1712599419575016273 ('IGM', 'BID')
1712599419575016283 ('MKU', 'ASK') 1 4818 -1
1712599419575016285 ('IGM', 'ASK') 1 4821 -10
[REJECTED] 1712599419575016286 ('BRV', 'BID')
[REJECTED] 1712599419575016287 ('BRV', 'ASK')
[REJECTED] 1712599419575016288 ('BRV', 'BID')
1712599419575016280 ('DLO', 'BID') 1 4874 0
1712599419575016279 ('EPT', 'ASK') 1 5024 0
[CANCELLED] 1712599419575016278 ('EPT', 'BID')
[CANCELLED] 1712599419575016281 ('DLO', 'ASK')
[CANCELLED] 1712599419575016282 ('MKU', 'BID')
[CANCELLED] 1712599419575016284 ('IGM', 'BID')
1712599419575016290 ('EPT', 'ASK') 1 5038 -4
1712599419575016291 ('DLO', 'BID') 1 4860 1
1712599419575016294 ('MKU', 'ASK') 1 4834 -3
1712599419575016296 ('IGM', 'ASK') 1 4847 -3
[REJECTED] 1712599419575016297 ('BRV', 'BID')
[REJECTED] 1712599419575016298 ('BRV', 'ASK')
[REJECTED] 1712599419575016299 ('BRV', 'BID')
1712599419575016289 ('EPT', 'BID') 3 5030 0
[CANCELLED] 1712599419575016292 ('DLO', 'ASK')
[CANCELLED] 1712599419575016293 ('MKU', 'BID')
[CANCELLED] 1712599419575016295 ('IGM', 'BID')
1712599419575016300 ('EPT', 'BID') 1 5016 6
1712599419575016305 ('MKU', 'ASK') 1 4875 -4
1712599419575016307 ('IGM', 'ASK') 1 4845 -3
[REJECTED] 1712599419575016308 ('BRV', 'BID')
[REJECTED] 1712599419575016309 ('BRV', 'ASK')
[REJECTED] 1712599419575016310 ('BRV', 'BID')
1712599419575016304 ('MKU', 'BID') 4 4869 0
1712599419575016302 ('DLO', 'BID') 1 4857 0
[CANCELLED] 1712599419575016301 ('EPT', 'ASK')
[CANCELLED] 1712599419575016303 ('DLO', 'ASK')
[CANCELLED] 1712599419575016306 ('IGM', 'BID')
1712599419575016313 ('DLO', 'BID') 1 4848 5
1712599419575016315 ('MKU', 'BID') 1 4837 15
[REJECTED] 1712599419575016319 ('BRV', 'BID')
[REJECTED] 1712599419575016320 ('BRV', 'ASK')
[REJECTED] 1712599419575016321 ('BRV', 'BID')
1712599419575016312 ('EPT', 'ASK') 2 5017 0
1712599419575016317 ('IGM', 'BID') 6 4878 0
1712599419575016314 ('DLO', 'ASK') 4 4862 0
[CANCELLED] 1712599419575016311 ('EPT', 'BID')
[CANCELLED] 1712599419575016316 ('MKU', 'ASK')
[CANCELLED] 1712599419575016318 ('IGM', 'ASK')
1712599419575016323 ('EPT', 'ASK') 1 5043 -9
1712599419575016325 ('DLO', 'ASK') 1 4863 -12
1712599419575016328 ('IGM', 'BID') 1 4842 19
[REJECTED] 1712599419575016330 ('BRV', 'BID')
[REJECTED] 1712599419575016331 ('BRV', 'ASK')
[REJECTED] 1712599419575016332 ('BRV', 'BID')
[CANCELLED] 1712599419575016322 ('EPT', 'BID')
[CANCELLED] 1712599419575016324 ('DLO', 'BID')
[CANCELLED] 1712599419575016326 ('MKU', 'BID')
[CANCELLED] 1712599419575016327 ('MKU', 'ASK')
[CANCELLED] 1712599419575016329 ('IGM', 'ASK')
1712599419575016334 ('EPT', 'ASK') 1 5082 -5
1712599419575016340 ('IGM', 'ASK') 3 4856 -2
[REJECTED] 1712599419575016341 ('BRV', 'BID')
[REJECTED] 1712599419575016342 ('BRV', 'ASK')
[REJECTED] 1712599419575016343 ('BRV', 'BID')
1712599419575016337 ('MKU', 'BID') 2 4819 0
1712599419575016336 ('DLO', 'ASK') 1 4884 0
[CANCELLED] 1712599419575016333 ('EPT', 'BID')
[CANCELLED] 1712599419575016335 ('DLO', 'BID')
[CANCELLED] 1712599419575016338 ('MKU', 'ASK')
[CANCELLED] 1712599419575016339 ('IGM', 'BID')
1712599419575016344 ('JAK', 'ASK') 24 4939 -4
1712599419575016345 ('JAK', 'ASK') 6 4939 -5
1712599419575016345 ('JAK', 'ASK') 26 4938 -4
1712599419575016346 ('JAK', 'ASK') 14 4938 -5
1712599419575016346 ('JAK', 'ASK') 26 4937 -4
1712599419575016347 ('JAK', 'ASK') 4 4937 -5
1712599419575016351 ('DLO', 'ASK') 1 4898 -8
1712599419575016349 ('EPT', 'ASK') 1 5106 0
1712599419575016352 ('MKU', 'BID') 1 4795 8
1712599419575016355 ('IGM', 'ASK') 1 4894 -3
[REJECTED] 1712599419575016356 ('BRV', 'BID')
[REJECTED] 1712599419575016357 ('BRV', 'ASK')
[REJECTED] 1712599419575016358 ('BRV', 'BID')
[CANCELLED] 1712599419575016348 ('EPT', 'BID')
[CANCELLED] 1712599419575016350 ('DLO', 'BID')
[CANCELLED] 1712599419575016353 ('MKU', 'ASK')
[CANCELLED] 1712599419575016354 ('IGM', 'BID')
1712599419575016360 ('EPT', 'ASK') 1 5142 -11
1712599419575016361 ('DLO', 'BID') 4 4897 7
1712599419575016363 ('MKU', 'BID') 1 4724 28
1712599419575016366 ('IGM', 'ASK') 1 4957 -19
[REJECTED] 1712599419575016367 ('BRV', 'BID')
[REJECTED] 1712599419575016368 ('BRV', 'ASK')
[REJECTED] 1712599419575016369 ('BRV', 'BID')
1712599419575016359 ('EPT', 'BID') 5 5127 0
[CANCELLED] 1712599419575016362 ('DLO', 'ASK')
[CANCELLED] 1712599419575016364 ('MKU', 'ASK')
[CANCELLED] 1712599419575016365 ('IGM', 'BID')
1712599419575016370 ('EPT', 'BID') 1 5129 1
1712599419575016374 ('MKU', 'BID') 1 4701 10
1712599419575016376 ('IGM', 'BID') 4 4928 11
[REJECTED] 1712599419575016378 ('BRV', 'BID')
[REJECTED] 1712599419575016379 ('BRV', 'ASK')
[REJECTED] 1712599419575016380 ('BRV', 'BID')
1712599419575016372 ('DLO', 'BID') 1 4889 0
[CANCELLED] 1712599419575016371 ('EPT', 'ASK')
[CANCELLED] 1712599419575016373 ('DLO', 'ASK')
[CANCELLED] 1712599419575016375 ('MKU', 'ASK')
[CANCELLED] 1712599419575016377 ('IGM', 'ASK')
1712599419575016383 ('DLO', 'BID') 2 4886 4
1712599419575016386 ('MKU', 'ASK') 7 4689 -10
1712599419575016387 ('IGM', 'BID') 1 4897 0
[REJECTED] 1712599419575016389 ('BRV', 'BID')
[REJECTED] 1712599419575016390 ('BRV', 'ASK')
[REJECTED] 1712599419575016391 ('BRV', 'BID')
1712599419575016382 ('EPT', 'ASK') 2 5125 0
1712599419575016388 ('IGM', 'ASK') 2 4901 0
[CANCELLED] 1712599419575016381 ('EPT', 'BID')
[CANCELLED] 1712599419575016384 ('DLO', 'ASK')
[CANCELLED] 1712599419575016385 ('MKU', 'BID')
1712599419575016393 ('EPT', 'ASK') 1 5168 -19
1712599419575016399 ('IGM', 'ASK') 1 4934 -20
[REJECTED] 1712599419575016400 ('BRV', 'BID')
[REJECTED] 1712599419575016401 ('BRV', 'ASK')
[REJECTED] 1712599419575016402 ('BRV', 'BID')
1712599419575016394 ('DLO', 'BID') 1 4876 0
1712599419575016397 ('MKU', 'ASK') 1 4709 0
1712599419575016398 ('IGM', 'BID') 1 4912 0
[CANCELLED] 1712599419575016392 ('EPT', 'BID')
[CANCELLED] 1712599419575016395 ('DLO', 'ASK')
[CANCELLED] 1712599419575016396 ('MKU', 'BID')
1712599419575016404 ('EPT', 'ASK') 1 5232 -4
1712599419575016408 ('MKU', 'ASK') 1 4720 -4
1712599419575016409 ('IGM', 'BID') 1 4898 6
[REJECTED] 1712599419575016411 ('BRV', 'BID')
[REJECTED] 1712599419575016412 ('BRV', 'ASK')
[REJECTED] 1712599419575016413 ('BRV', 'BID')
1712599419575016405 ('DLO', 'BID') 1 4863 0
1712599419575016410 ('IGM', 'ASK') 1 4908 0
[CANCELLED] 1712599419575016403 ('EPT', 'BID')
[CANCELLED] 1712599419575016406 ('DLO', 'ASK')
[CANCELLED] 1712599419575016407 ('MKU', 'BID')
1712599419575016414 ('EPT', 'BID') 4 5225 12
1712599419575016419 ('MKU', 'ASK') 1 4750 -1
1712599419575016421 ('IGM', 'ASK') 1 4907 -8
[REJECTED] 1712599419575016422 ('BRV', 'BID')
[REJECTED] 1712599419575016423 ('BRV', 'ASK')
[REJECTED] 1712599419575016424 ('BRV', 'BID')
1712599419575016420 ('IGM', 'BID') 1 4890 0
1712599419575016417 ('DLO', 'ASK') 6 4863 0
[CANCELLED] 1712599419575016415 ('EPT', 'ASK')
[CANCELLED] 1712599419575016416 ('DLO', 'BID')
[CANCELLED] 1712599419575016418 ('MKU', 'BID')
1712599419575016425 ('JAK', 'ASK') 24 4945 -10
1712599419575016426 ('JAK', 'ASK') 6 4945 -11
1712599419575016426 ('JAK', 'ASK') 26 4944 -10
[REJECTED] 1712599419575016427 ('JAK', 'ASK')
1712599419575016428 ('JAK', 'ASK') 4 4944 -12
1712599419575016430 ('EPT', 'ASK') 2 5212 0
1712599419575016432 ('DLO', 'ASK') 1 4888 -11
1712599419575016435 ('IGM', 'BID') 1 4888 25
[REJECTED] 1712599419575016437 ('BRV', 'BID')
[REJECTED] 1712599419575016438 ('BRV', 'ASK')
[REJECTED] 1712599419575016439 ('BRV', 'BID')
1712599419575016433 ('MKU', 'BID') 5 4757 0
1712599419575016436 ('IGM', 'ASK') 1 4915 0
[CANCELLED] 1712599419575016429 ('EPT', 'BID')
[CANCELLED] 1712599419575016431 ('DLO', 'BID')
[CANCELLED] 1712599419575016434 ('MKU', 'ASK')
1712599419575016443 ('JAK', 'ASK') 16 4959 0
[REJECTED] 1712599419575016444 ('JAK', 'ASK')
[REJECTED] 1712599419575016445 ('JAK', 'ASK')
[REJECTED] 1712599419575016446 ('JAK', 'ASK')
1712599419575016450 ('DLO', 'ASK') 1 4907 -7
1712599419575016451 ('MKU', 'BID') 1 4743 15
1712599419575016454 ('IGM', 'ASK') 2 4931 -18
[REJECTED] 1712599419575016455 ('BRV', 'BID')
[REJECTED] 1712599419575016456 ('BRV', 'ASK')
[REJECTED] 1712599419575016457 ('BRV', 'BID')
1712599419575016448 ('EPT', 'ASK') 1 5234 0
1712599419575016447 ('EPT', 'BID') 2 5216 0
[CANCELLED] 1712599419575016440 ('JAK', 'ASK')
[CANCELLED] 1712599419575016441 ('JAK', 'ASK')
[CANCELLED] 1712599419575016442 ('JAK', 'ASK')
[CANCELLED] 1712599419575016449 ('DLO', 'BID')
[CANCELLED] 1712599419575016452 ('MKU', 'ASK')
[CANCELLED] 1712599419575016453 ('IGM', 'BID')
1712599419575016459 ('EPT', 'ASK') 1 5236 -13
1712599419575016460 ('DLO', 'BID') 4 4917 4
1712599419575016463 ('MKU', 'ASK') 3 4729 -7
1712599419575016465 ('IGM', 'ASK') 1 4967 0
[REJECTED] 1712599419575016466 ('BRV', 'BID')
[REJECTED] 1712599419575016467 ('BRV', 'ASK')
[REJECTED] 1712599419575016468 ('BRV', 'BID')
1712599419575016464 ('IGM', 'BID') 2 4963 0
[CANCELLED] 1712599419575016458 ('EPT', 'BID')
[CANCELLED] 1712599419575016461 ('DLO', 'ASK')
[CANCELLED] 1712599419575016462 ('MKU', 'BID')
1712599419575016471 ('DLO', 'BID') 1 4897 3
1712599419575016473 ('MKU', 'BID') 2 4733 5
[REJECTED] 1712599419575016477 ('BRV', 'BID')
[REJECTED] 1712599419575016478 ('BRV', 'ASK')
[REJECTED] 1712599419575016479 ('BRV', 'BID')
1712599419575016469 ('EPT', 'BID') 2 5245 0
1712599419575016476 ('IGM', 'ASK') 1 4965 0
[CANCELLED] 1712599419575016470 ('EPT', 'ASK')
[CANCELLED] 1712599419575016472 ('DLO', 'ASK')
[CANCELLED] 1712599419575016474 ('MKU', 'ASK')
[CANCELLED] 1712599419575016475 ('IGM', 'BID')
1712599419575016480 ('EPT', 'BID') 1 5237 0
1712599419575016486 ('IGM', 'BID') 4 4972 11
[REJECTED] 1712599419575016488 ('BRV', 'BID')
[REJECTED] 1712599419575016489 ('BRV', 'ASK')
[REJECTED] 1712599419575016490 ('BRV', 'BID')
1712599419575016485 ('MKU', 'ASK') 2 4698 0
1712599419575016483 ('DLO', 'ASK') 3 4895 0
[CANCELLED] 1712599419575016481 ('EPT', 'ASK')
[CANCELLED] 1712599419575016482 ('DLO', 'BID')
[CANCELLED] 1712599419575016484 ('MKU', 'BID')
[CANCELLED] 1712599419575016487 ('IGM', 'ASK')
1712599419575016493 ('DLO', 'BID') 2 4890 0
1712599419575016496 ('MKU', 'ASK') 1 4720 -4
1712599419575016497 ('IGM', 'BID') 1 4908 20
[REJECTED] 1712599419575016499 ('BRV', 'BID')
[REJECTED] 1712599419575016500 ('BRV', 'ASK')
[REJECTED] 1712599419575016501 ('BRV', 'BID')
1712599419575016491 ('EPT', 'BID') 1 5224 0
[CANCELLED] 1712599419575016492 ('EPT', 'ASK')
[CANCELLED] 1712599419575016494 ('DLO', 'ASK')
[CANCELLED] 1712599419575016495 ('MKU', 'BID')
[CANCELLED] 1712599419575016498 ('IGM', 'ASK')
1712599419575016502 ('EPT', 'BID') 1 5189 9
1712599419575016507 ('MKU', 'ASK') 1 4739 -6
1712599419575016508 ('IGM', 'BID') 1 4867 12
[REJECTED] 1712599419575016510 ('BRV', 'BID')
[REJECTED] 1712599419575016511 ('BRV', 'ASK')
[REJECTED] 1712599419575016512 ('BRV', 'BID')
1712599419575016505 ('DLO', 'ASK') 2 4898 0
[CANCELLED] 1712599419575016503 ('EPT', 'ASK')
[CANCELLED] 1712599419575016504 ('DLO', 'BID')
[CANCELLED] 1712599419575016506 ('MKU', 'BID')
[CANCELLED] 1712599419575016509 ('IGM', 'ASK')
1712599419575016513 ('EPT', 'BID') 1 5163 9
