1712712283294821888 ('EPT', <Side.BUY: 1>) 1 4559 0
1712712584099609343 ('IGM', <Side.BUY: 1>) 2 5708 0
[CANCELLED] 1712712584099609318 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609323 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609324 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609325 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609326 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609327 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609328 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609329 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609330 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609331 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609332 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609333 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609334 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609336 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609338 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609339 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609340 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609316 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609342 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609344 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609345 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609346 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609348 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609350 ('BRV', <Side.SELL: 2>)
1712712584099609363 ('DLO', <Side.SELL: 2>) 2 5058 0
1712712584099609369 ('MKU', <Side.SELL: 2>) 2 5245 -24
1712712584099609371 ('MKU', <Side.SELL: 2>) 2 5245 -4
[CANCELLED] 1712712584099609351 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609356 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609357 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609358 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609359 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609360 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609361 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609352 ('DLO', <Side.BUY: 1>)
1712712584099609373 ('EPT', <Side.BUY: 1>) 6 4862 0
[CANCELLED] 1712712584099609362 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609364 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609365 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609366 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609367 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609353 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609368 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609370 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609372 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609354 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609355 ('BRV', <Side.BUY: 1>)
1712712584099609374 ('DLO', <Side.BUY: 1>) 4 5066 0
1712712584099609377 ('BRV', <Side.BUY: 1>) 9 5420 0
1712712584099609375 ('MKU', <Side.BUY: 1>) 8 5256 0
1712712584099609390 ('MKU', <Side.BUY: 1>) 2 5236 0
[CANCELLED] 1712712584099609378 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609379 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609380 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609381 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609382 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609383 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609384 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609385 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609386 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609387 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609388 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609389 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609391 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609392 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609376 ('IGM', <Side.BUY: 1>)
1712712584099609397 ('BRV', <Side.BUY: 1>) 8 5408 2
1712712584099609417 ('IGM', <Side.SELL: 2>) 2 5773 0
1712712584099609393 ('EPT', <Side.BUY: 1>) 5 4846 0
1712712584099609395 ('MKU', <Side.BUY: 1>) 7 5244 0
1712712584099609394 ('DLO', <Side.BUY: 1>) 4 5047 0
1712712584099609422 ('BRV', <Side.BUY: 1>) 2 5390 0
1712712584099609410 ('MKU', <Side.BUY: 1>) 2 5224 0
1712712584099609419 ('IGM', <Side.SELL: 2>) 2 5793 0
1712712584099609398 ('EPT', <Side.BUY: 1>) 2 4826 0
1712712584099609421 ('IGM', <Side.SELL: 2>) 2 5813 0
1712712584099609400 ('EPT', <Side.BUY: 1>) 2 4806 0
1712712584099609402 ('EPT', <Side.BUY: 1>) 2 4786 0
[CANCELLED] 1712712584099609399 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609401 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609403 ('EPT', <Side.SELL: 2>)
1712712584099609427 ('EPT', <Side.BUY: 1>) 4 4784 43
[CANCELLED] 1712712584099609404 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609405 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609406 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609407 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609408 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609409 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609411 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609412 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609413 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609414 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609415 ('MKU', <Side.SELL: 2>)
1712712584099609429 ('MKU', <Side.BUY: 1>) 6 5227 12
[CANCELLED] 1712712584099609396 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609416 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609418 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609420 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609423 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609424 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609425 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609426 ('BRV', <Side.BUY: 1>)
1712712584099609432 ('EPT', <Side.BUY: 1>) 2 4784 23
1712712584099609434 ('EPT', <Side.BUY: 1>) 2 4784 3
1712712584099609444 ('MKU', <Side.BUY: 1>) 2 5215 4
1712712584099609431 ('BRV', <Side.BUY: 1>) 8 5411 0
1712712584099609446 ('MKU', <Side.BUY: 1>) 1 5199 0
1712712584099609428 ('DLO', <Side.BUY: 1>) 4 5047 0
1712712584099609436 ('EPT', <Side.BUY: 1>) 2 4767 0
[CANCELLED] 1712712584099609433 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609438 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609439 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609445 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609430 ('IGM', <Side.BUY: 1>)
[REJECTED] 1712712584099609463 ('DLO', <Side.SELL: 2>)
1712712584099609477 ('BRV', <Side.SELL: 2>) 2 5426 -12
1712712584099609450 ('IGM', <Side.BUY: 1>) 6 5886 0
1712712584099609453 ('EPT', <Side.SELL: 2>) 2 4773 0
1712712584099609470 ('IGM', <Side.BUY: 1>) 2 5866 0
1712712584099609472 ('IGM', <Side.BUY: 1>) 2 5846 0
1712712584099609474 ('IGM', <Side.BUY: 1>) 2 5826 0
1712712584099609451 ('BRV', <Side.BUY: 1>) 7 5390 0
1712712584099609455 ('EPT', <Side.SELL: 2>) 2 4793 0
1712712584099609448 ('DLO', <Side.BUY: 1>) 3 5037 0
1712712584099609449 ('MKU', <Side.BUY: 1>) 5 5181 0
1712712584099609476 ('BRV', <Side.BUY: 1>) 2 5370 0
[CANCELLED] 1712712584099609435 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609437 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609447 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609452 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609454 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609456 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609457 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609440 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609441 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609442 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609443 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609458 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609459 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609460 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609461 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609462 ('DLO', <Side.BUY: 1>)
1712712584099609483 ('DLO', <Side.BUY: 1>) 3 5038 7
[CANCELLED] 1712712584099609464 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609465 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609466 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609467 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609468 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609469 ('MKU', <Side.SELL: 2>)
1712712584099609484 ('MKU', <Side.BUY: 1>) 5 5187 15
[CANCELLED] 1712712584099609471 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609473 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609475 ('IGM', <Side.SELL: 2>)
1712712584099609485 ('IGM', <Side.BUY: 1>) 5 5769 77
[CANCELLED] 1712712584099609478 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609479 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609480 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609481 ('BRV', <Side.SELL: 2>)
1712712584099609486 ('BRV', <Side.BUY: 1>) 7 5357 47
1712712584099609482 ('EPT', <Side.BUY: 1>) 3 4776 0
1712712584099609493 ('DLO', <Side.BUY: 1>) 2 5025 0
1712712584099609487 ('EPT', <Side.BUY: 1>) 2 4756 0
1712712584099609495 ('EPT', <Side.BUY: 1>) 3 4752 43
1712712584099609496 ('DLO', <Side.BUY: 1>) 2 5012 17
1712712584099609497 ('MKU', <Side.BUY: 1>) 4 5158 21
1712712584099609499 ('BRV', <Side.BUY: 1>) 5 5353 4
1712712584099609500 ('EPT', <Side.BUY: 1>) 2 4752 23
1712712584099609502 ('EPT', <Side.BUY: 1>) 2 4752 3
1712712584099609512 ('MKU', <Side.BUY: 1>) 2 5158 1
1712712584099609519 ('IGM', <Side.SELL: 2>) 2 5804 -14
1712712584099609506 ('DLO', <Side.BUY: 1>) 2 5009 0
[CANCELLED] 1712712584099609488 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609489 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609490 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609491 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609492 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609501 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609503 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609504 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609505 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609494 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609507 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609508 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609509 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609510 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609511 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609513 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609514 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609515 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609516 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609517 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609498 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609518 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609520 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609521 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609522 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609523 ('IGM', <Side.SELL: 2>)
1712712584099609533 ('IGM', <Side.BUY: 1>) 4 5785 1
[CANCELLED] 1712712584099609524 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609525 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609526 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609527 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609528 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609529 ('BRV', <Side.SELL: 2>)
1712712584099609530 ('EPT', <Side.BUY: 1>) 2 4779 0
1712712584099609548 ('MKU', <Side.SELL: 2>) 2 5208 0
1712712584099609535 ('EPT', <Side.BUY: 1>) 2 4759 0
1712712584099609542 ('DLO', <Side.SELL: 2>) 2 5040 0
1712712584099609550 ('MKU', <Side.SELL: 2>) 2 5228 0
[CANCELLED] 1712712584099609536 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609537 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609538 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609539 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609540 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609531 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609541 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609543 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609544 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609545 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609546 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609532 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609547 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609549 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609551 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609552 ('MKU', <Side.SELL: 2>)
1712712584099609556 ('IGM', <Side.BUY: 1>) 4 5840 4
[CANCELLED] 1712712584099609534 ('BRV', <Side.BUY: 1>)
1712712584099609576 ('IGM', <Side.BUY: 1>) 2 5824 0
1712712584099609571 ('MKU', <Side.SELL: 2>) 2 5248 0
1712712584099609583 ('BRV', <Side.SELL: 2>) 2 5485 0
1712712584099609573 ('MKU', <Side.SELL: 2>) 2 5268 0
1712712584099609585 ('BRV', <Side.SELL: 2>) 2 5505 0
1712712584099609565 ('DLO', <Side.SELL: 2>) 2 5059 0
1712712584099609575 ('MKU', <Side.SELL: 2>) 2 5288 0
1712712584099609587 ('BRV', <Side.SELL: 2>) 2 5525 0
1712712584099609578 ('IGM', <Side.BUY: 1>) 2 5804 0
[CANCELLED] 1712712584099609553 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609558 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609559 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609560 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609561 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609562 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609563 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609554 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609564 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609566 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609567 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609568 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609569 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609555 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609570 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609572 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609574 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609577 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609579 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609580 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609581 ('IGM', <Side.SELL: 2>)
1712712584099609591 ('IGM', <Side.BUY: 1>) 3 5801 24
[CANCELLED] 1712712584099609557 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609582 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609584 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609586 ('BRV', <Side.BUY: 1>)
1712712584099609606 ('MKU', <Side.SELL: 2>) 2 5305 -19
1712712584099609611 ('IGM', <Side.BUY: 1>) 1 5801 4
1712712584099609608 ('MKU', <Side.SELL: 2>) 2 5306 0
1712712584099609600 ('DLO', <Side.SELL: 2>) 2 5069 0
1712712584099609594 ('EPT', <Side.SELL: 2>) 2 4790 0
[CANCELLED] 1712712584099609588 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609593 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609595 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609596 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609597 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609598 ('EPT', <Side.SELL: 2>)
1712712584099609612 ('EPT', <Side.BUY: 1>) 2 4774 13
[CANCELLED] 1712712584099609589 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609599 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609601 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609602 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609603 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609604 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609590 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609605 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609607 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609609 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609610 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609592 ('BRV', <Side.BUY: 1>)
1712712584099609636 ('IGM', <Side.SELL: 2>) 2 5811 -12
1712712584099609614 ('MKU', <Side.BUY: 1>) 5 5297 0
1712712584099609616 ('BRV', <Side.BUY: 1>) 5 5528 0
1712712584099609641 ('BRV', <Side.BUY: 1>) 2 5508 0
1712712584099609641 ('BRV', <Side.BUY: 1>) 1 5508 0
1712712584099609629 ('MKU', <Side.BUY: 1>) 2 5277 0
1712712584099609615 ('IGM', <Side.BUY: 1>) 3 5776 0
1712712584099609643 ('BRV', <Side.BUY: 1>) 2 5488 0
1712712584099609635 ('IGM', <Side.BUY: 1>) 2 5756 0
1712712584099609645 ('BRV', <Side.BUY: 1>) 2 5468 0
1712712584099609613 ('DLO', <Side.BUY: 1>) 2 5061 0
1712712584099609631 ('MKU', <Side.BUY: 1>) 2 5257 0
1712712584099609637 ('IGM', <Side.BUY: 1>) 2 5736 0
[CANCELLED] 1712712584099609617 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609618 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609619 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609620 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609621 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609622 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609623 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609624 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609625 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609626 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609627 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609628 ('DLO', <Side.SELL: 2>)
1712712584099609648 ('DLO', <Side.BUY: 1>) 2 5053 9
[CANCELLED] 1712712584099609630 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609632 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609633 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609634 ('MKU', <Side.SELL: 2>)
1712712584099609649 ('MKU', <Side.BUY: 1>) 4 5251 15
[CANCELLED] 1712712584099609638 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609639 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609640 ('IGM', <Side.SELL: 2>)
1712712584099609650 ('IGM', <Side.BUY: 1>) 3 5729 41
[CANCELLED] 1712712584099609642 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609644 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609646 ('BRV', <Side.SELL: 2>)
1712712584099609651 ('BRV', <Side.BUY: 1>) 5 5441 48
1712712584099609670 ('IGM', <Side.BUY: 1>) 2 5729 21
1712712584099609672 ('IGM', <Side.BUY: 1>) 2 5729 1
1712712584099609674 ('IGM', <Side.BUY: 1>) 2 5710 0
1712712584099609653 ('EPT', <Side.SELL: 2>) 2 4827 0
[CANCELLED] 1712712584099609647 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609652 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609654 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609655 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609656 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609657 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609658 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609659 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609660 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609661 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609662 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609663 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609664 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609665 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609666 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609667 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609668 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609669 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609671 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609673 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609675 ('IGM', <Side.SELL: 2>)
1712712584099609676 ('EPT', <Side.BUY: 1>) 2 4826 0
1712712584099609700 ('IGM', <Side.SELL: 2>) 2 5727 0
[CANCELLED] 1712712584099609681 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609682 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609683 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609684 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609685 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609686 ('EPT', <Side.SELL: 2>)
1712712584099609711 ('EPT', <Side.BUY: 1>) 2 4808 1
[CANCELLED] 1712712584099609677 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609687 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609688 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609689 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609690 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609691 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712712584099609692 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712712584099609678 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609693 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609694 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609695 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609696 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609697 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712712584099609698 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712712584099609679 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609699 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609701 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609702 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609703 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712712584099609704 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712712584099609680 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609705 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609706 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609707 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609708 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712712584099609709 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712712584099609710 ('BRV', <Side.SELL: 2>)
1712712584099609729 ('MKU', <Side.SELL: 2>) 2 5277 0
1712712584099609731 ('MKU', <Side.SELL: 2>) 2 5297 0
1712712584099609714 ('IGM', <Side.BUY: 1>) 1 5724 0
[CANCELLED] 1712712584099609716 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712712584099609717 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712712584099609718 ('EPT', <Side.BUY: 1>)
