1712597315734252289 ('EPT', 'ASK') 3 4789 -288
[CANCELLED] 1712597843813976494 ('MKU', 'BID')
[CANCELLED] 1712597843813976495 ('MKU', 'ASK')
[REJECTED] 1712597843813976496 ('SCP', 'BID')
[REJECTED] 1712597843813976497 ('SCP', 'BID')
[REJECTED] 1712597843813976498 ('SCP', 'BID')
[REJECTED] 1712597843813976499 ('SCP', 'BID')
1712597843813976500 ('EPT', 'BID') 3 4809 24
1712597843813976502 ('DLO', 'BID') 3 4718 6
1712597843813976504 ('MKU', 'BID') 5 4975 17
1712597843813976506 ('IGM', 'BID') 6 5068 69
1712597843813976509 ('BRV', 'ASK') 3 4261 -87
[REJECTED] 1712597843813976510 ('EPT', 'BID')
[CANCELLED] 1712597843813976501 ('EPT', 'ASK')
[CANCELLED] 1712597843813976503 ('DLO', 'ASK')
[CANCELLED] 1712597843813976505 ('MKU', 'ASK')
[CANCELLED] 1712597843813976507 ('IGM', 'ASK')
[CANCELLED] 1712597843813976508 ('BRV', 'BID')
[CANCELLED] 1712597843813976511 ('EPT', 'ASK')
1712597843813976512 ('JAK', 'BID') 24 4735 56
1712597843813976513 ('JAK', 'BID') 6 4735 57
1712597843813976513 ('JAK', 'BID') 26 4736 56
1712597843813976514 ('JAK', 'BID') 14 4736 57
1712597843813976514 ('JAK', 'BID') 26 4737 56
1712597843813976515 ('JAK', 'BID') 4 4737 57
[REJECTED] 1712597843813976516 ('EPT', 'BID')
[REJECTED] 1712597843813976518 ('DLO', 'BID')
[REJECTED] 1712597843813976520 ('MKU', 'BID')
1712597843813976522 ('IGM', 'BID') 9 5061 28
1712597843813976524 ('BRV', 'BID') 9 4243 28
[REJECTED] 1712597843813976526 ('EPT', 'BID')
[REJECTED] 1712597843813976527 ('MKU', 'BID')
1712597843813976517 ('EPT', 'ASK') 42 4825 0
[CANCELLED] 1712597843813976519 ('DLO', 'ASK')
[CANCELLED] 1712597843813976521 ('MKU', 'ASK')
[CANCELLED] 1712597843813976523 ('IGM', 'ASK')
[CANCELLED] 1712597843813976525 ('BRV', 'ASK')
[CANCELLED] 1712597843813976528 ('MKU', 'ASK')
[REJECTED] 1712597843813976529 ('SCP', 'BID')
[REJECTED] 1712597843813976530 ('SCP', 'BID')
[REJECTED] 1712597843813976531 ('SCP', 'BID')
[REJECTED] 1712597843813976532 ('SCP', 'BID')
1712597843813976534 ('EPT', 'ASK') 30 4822 -33
1712597843813976534 ('EPT', 'ASK') 15 4821 -32
1712597843813976536 ('MKU', 'BID') 1 4894 29
[REJECTED] 1712597843813976538 ('IGM', 'BID')
1712597843813976541 ('BRV', 'ASK') 9 4258 -18
[CANCELLED] 1712597843813976533 ('EPT', 'BID')
[CANCELLED] 1712597843813976535 ('DLO', 'ASK')
[CANCELLED] 1712597843813976537 ('MKU', 'ASK')
[CANCELLED] 1712597843813976539 ('IGM', 'ASK')
[CANCELLED] 1712597843813976540 ('BRV', 'BID')
[CANCELLED] 1712597843813976542 ('EPT', 'BID')
[REJECTED] 1712597843813976543 ('SCP', 'BID')
[REJECTED] 1712597843813976544 ('SCP', 'BID')
[REJECTED] 1712597843813976545 ('SCP', 'BID')
[REJECTED] 1712597843813976546 ('SCP', 'BID')
1712597843813976548 ('EPT', 'ASK') 3 4837 -7
1712597843813976549 ('DLO', 'ASK') 24 4694 -8
1712597843813976553 ('BRV', 'ASK') 3 4291 -27
1712597843813976551 ('IGM', 'ASK') 24 5022 0
[CANCELLED] 1712597843813976547 ('EPT', 'BID')
[CANCELLED] 1712597843813976550 ('MKU', 'ASK')
[CANCELLED] 1712597843813976552 ('BRV', 'BID')
[CANCELLED] 1712597843813976554 ('EPT', 'BID')
[CANCELLED] 1712597843813976555 ('MKU', 'ASK')
[REJECTED] 1712597843813976556 ('SCP', 'BID')
[REJECTED] 1712597843813976557 ('SCP', 'BID')
[REJECTED] 1712597843813976558 ('SCP', 'BID')
[REJECTED] 1712597843813976559 ('SCP', 'BID')
1712597843813976561 ('EPT', 'ASK') 3 4876 -19
1712597843813976566 ('IGM', 'ASK') 3 5065 -30
1712597843813976567 ('BRV', 'BID') 18 4226 44
1712597843813976562 ('DLO', 'BID') 3 4696 0
1712597843813976564 ('MKU', 'ASK') 45 4840 0
[CANCELLED] 1712597843813976560 ('EPT', 'BID')
[CANCELLED] 1712597843813976563 ('DLO', 'ASK')
[CANCELLED] 1712597843813976565 ('IGM', 'BID')
[CANCELLED] 1712597843813976568 ('BRV', 'ASK')
[CANCELLED] 1712597843813976569 ('EPT', 'BID')
[REJECTED] 1712597843813976570 ('SCP', 'BID')
[REJECTED] 1712597843813976571 ('SCP', 'BID')
[REJECTED] 1712597843813976572 ('SCP', 'BID')
[REJECTED] 1712597843813976573 ('SCP', 'BID')
1712597843813976574 ('EPT', 'BID') 30 4891 3
1712597843813976574 ('EPT', 'BID') 2 4892 2
1712597843813976577 ('DLO', 'ASK') 6 4691 -15
1712597843813976581 ('IGM', 'ASK') 3 5080 -10
1712597843813976578 ('MKU', 'BID') 3 4844 0
1712597843813976582 ('BRV', 'BID') 3 4248 0
[CANCELLED] 1712597843813976575 ('EPT', 'ASK')
[CANCELLED] 1712597843813976576 ('DLO', 'BID')
[CANCELLED] 1712597843813976579 ('MKU', 'ASK')
[CANCELLED] 1712597843813976580 ('IGM', 'BID')
[CANCELLED] 1712597843813976583 ('BRV', 'ASK')
[CANCELLED] 1712597843813976584 ('EPT', 'BID')
[CANCELLED] 1712597843813976585 ('MKU', 'BID')
[REJECTED] 1712597843813976586 ('SCP', 'BID')
[REJECTED] 1712597843813976587 ('SCP', 'BID')
[REJECTED] 1712597843813976588 ('SCP', 'BID')
[REJECTED] 1712597843813976589 ('SCP', 'BID')
1712597843813976595 ('MKU', 'ASK') 6 4864 -17
1712597843813976597 ('IGM', 'ASK') 3 5118 -12
1712597843813976598 ('BRV', 'BID') 3 4097 81
1712597843813976593 ('DLO', 'ASK') 3 4708 0
1712597843813976591 ('EPT', 'ASK') 6 4881 0
1712597843813976590 ('EPT', 'BID') 13 4877 0
[CANCELLED] 1712597843813976592 ('DLO', 'BID')
[CANCELLED] 1712597843813976594 ('MKU', 'BID')
[CANCELLED] 1712597843813976596 ('IGM', 'BID')
[CANCELLED] 1712597843813976599 ('BRV', 'ASK')
[CANCELLED] 1712597843813976600 ('EPT', 'BID')
[REJECTED] 1712597843813976601 ('SCP', 'BID')
[REJECTED] 1712597843813976602 ('SCP', 'BID')
[REJECTED] 1712597843813976603 ('SCP', 'BID')
[REJECTED] 1712597843813976604 ('SCP', 'BID')
1712597843813976605 ('EPT', 'BID') 26 4848 31
1712597843813976607 ('DLO', 'BID') 9 4713 8
1712597843813976609 ('MKU', 'BID') 16 4880 9
1712597843813976611 ('IGM', 'BID') 12 5132 0
1712597843813976614 ('BRV', 'ASK') 12 4075 -10
1712597843813976615 ('EPT', 'BID') 10 4848 11
1712597843813976616 ('MKU', 'BID') 10 4869 0
[CANCELLED] 1712597843813976606 ('EPT', 'ASK')
[CANCELLED] 1712597843813976608 ('DLO', 'ASK')
[CANCELLED] 1712597843813976610 ('MKU', 'ASK')
[CANCELLED] 1712597843813976612 ('IGM', 'ASK')
[CANCELLED] 1712597843813976613 ('BRV', 'BID')
[REJECTED] 1712597843813976617 ('SCP', 'BID')
[REJECTED] 1712597843813976618 ('SCP', 'BID')
[REJECTED] 1712597843813976619 ('SCP', 'BID')
[REJECTED] 1712597843813976620 ('SCP', 'BID')
1712597843813976623 ('DLO', 'BID') 3 4681 3
1712597843813976625 ('MKU', 'BID') 3 4858 1
1712597843813976628 ('IGM', 'ASK') 6 5125 0
1712597843813976630 ('BRV', 'ASK') 3 4094 -4
1712597843813976622 ('EPT', 'ASK') 6 4836 0
[CANCELLED] 1712597843813976621 ('EPT', 'BID')
[CANCELLED] 1712597843813976624 ('DLO', 'ASK')
[CANCELLED] 1712597843813976626 ('MKU', 'ASK')
[CANCELLED] 1712597843813976627 ('IGM', 'BID')
[CANCELLED] 1712597843813976629 ('BRV', 'BID')
[CANCELLED] 1712597843813976631 ('EPT', 'BID')
[CANCELLED] 1712597843813976632 ('EPT', 'ASK')
[CANCELLED] 1712597843813976633 ('MKU', 'BID')
[REJECTED] 1712597843813976634 ('SCP', 'BID')
[REJECTED] 1712597843813976635 ('SCP', 'BID')
[REJECTED] 1712597843813976636 ('SCP', 'BID')
[REJECTED] 1712597843813976637 ('SCP', 'BID')
1712597843813976640 ('DLO', 'BID') 3 4667 11
1712597843813976645 ('IGM', 'ASK') 3 5147 -1
1712597843813976646 ('BRV', 'BID') 9 4104 6
1712597843813976639 ('EPT', 'ASK') 13 4834 0
1712597843813976642 ('MKU', 'BID') 13 4852 0
[CANCELLED] 1712597843813976638 ('EPT', 'BID')
[CANCELLED] 1712597843813976641 ('DLO', 'ASK')
[CANCELLED] 1712597843813976643 ('MKU', 'ASK')
[CANCELLED] 1712597843813976644 ('IGM', 'BID')
[CANCELLED] 1712597843813976647 ('BRV', 'ASK')
[REJECTED] 1712597843813976648 ('SCP', 'BID')
[REJECTED] 1712597843813976649 ('SCP', 'BID')
[REJECTED] 1712597843813976650 ('SCP', 'BID')
[REJECTED] 1712597843813976651 ('SCP', 'BID')
1712597843813976654 ('DLO', 'BID') 3 4627 9
1712597843813976656 ('MKU', 'BID') 3 4810 21
1712597843813976659 ('IGM', 'ASK') 3 5198 -21
1712597843813976661 ('BRV', 'ASK') 6 4119 -10
[REJECTED] 1712597843813976664 ('MKU', 'BID')
1712597843813976653 ('EPT', 'ASK') 3 4835 0
1712597843813976663 ('EPT', 'ASK') 10 4855 0
[CANCELLED] 1712597843813976652 ('EPT', 'BID')
[CANCELLED] 1712597843813976655 ('DLO', 'ASK')
[CANCELLED] 1712597843813976657 ('MKU', 'ASK')
[CANCELLED] 1712597843813976658 ('IGM', 'BID')
[CANCELLED] 1712597843813976660 ('BRV', 'BID')
[CANCELLED] 1712597843813976662 ('EPT', 'BID')
[REJECTED] 1712597843813976665 ('SCP', 'BID')
[REJECTED] 1712597843813976666 ('SCP', 'BID')
[REJECTED] 1712597843813976667 ('SCP', 'BID')
[REJECTED] 1712597843813976668 ('SCP', 'BID')
1712597843813976670 ('EPT', 'ASK') 3 4863 -11
1712597843813976671 ('DLO', 'BID') 3 4610 7
1712597843813976673 ('MKU', 'BID') 3 4793 1
1712597843813976675 ('IGM', 'BID') 12 5202 1
1712597843813976678 ('BRV', 'ASK') 3 4162 -20
[REJECTED] 1712597843813976680 ('MKU', 'BID')
1712597843813976676 ('IGM', 'ASK') 3 5207 0
1712597843813976674 ('MKU', 'ASK') 15 4798 0
1712597843813976669 ('EPT', 'BID') 30 4848 0
1712597843813976669 ('EPT', 'BID') 2 4848 0
[CANCELLED] 1712597843813976672 ('DLO', 'ASK')
[CANCELLED] 1712597843813976677 ('BRV', 'BID')
[CANCELLED] 1712597843813976679 ('EPT', 'BID')
[REJECTED] 1712597843813976681 ('SCP', 'BID')
[REJECTED] 1712597843813976682 ('SCP', 'BID')
[REJECTED] 1712597843813976683 ('SCP', 'BID')
[REJECTED] 1712597843813976684 ('SCP', 'BID')
1712597843813976685 ('EPT', 'BID') 15 4825 18
1712597843813976688 ('DLO', 'ASK') 18 4630 -10
1712597843813976690 ('MKU', 'ASK') 3 4813 -4
1712597843813976693 ('BRV', 'BID') 9 4133 9
[REJECTED] 1712597843813976695 ('EPT', 'BID')
1712597843813976691 ('IGM', 'BID') 3 5236 0
[CANCELLED] 1712597843813976686 ('EPT', 'ASK')
[CANCELLED] 1712597843813976687 ('DLO', 'BID')
[CANCELLED] 1712597843813976689 ('MKU', 'BID')
[CANCELLED] 1712597843813976692 ('IGM', 'ASK')
[CANCELLED] 1712597843813976694 ('BRV', 'ASK')
[CANCELLED] 1712597843813976696 ('MKU', 'BID')
[REJECTED] 1712597843813976697 ('SCP', 'BID')
[REJECTED] 1712597843813976698 ('SCP', 'BID')
[REJECTED] 1712597843813976699 ('SCP', 'BID')
[REJECTED] 1712597843813976700 ('SCP', 'BID')
1712597843813976702 ('EPT', 'ASK') 6 4812 -2
1712597843813976704 ('DLO', 'ASK') 3 4657 -5
1712597843813976705 ('MKU', 'BID') 16 4813 0
1712597843813976707 ('IGM', 'BID') 3 5176 15
1712597843813976709 ('BRV', 'BID') 3 4116 5
1712597843813976701 ('EPT', 'BID') 3 4806 0
[CANCELLED] 1712597843813976703 ('DLO', 'BID')
[CANCELLED] 1712597843813976706 ('MKU', 'ASK')
[CANCELLED] 1712597843813976708 ('IGM', 'ASK')
[CANCELLED] 1712597843813976710 ('BRV', 'ASK')
[CANCELLED] 1712597843813976711 ('EPT', 'BID')
[CANCELLED] 1712597843813976712 ('EPT', 'ASK')
[REJECTED] 1712597843813976713 ('SCP', 'BID')
[REJECTED] 1712597843813976714 ('SCP', 'BID')
[REJECTED] 1712597843813976715 ('SCP', 'BID')
[REJECTED] 1712597843813976716 ('SCP', 'BID')
[REJECTED] 1712597843813976717 ('EPT', 'BID')
1712597843813976718 ('EPT', 'ASK') 13 4810 -2
1712597843813976719 ('DLO', 'BID') 9 4640 11
1712597843813976721 ('MKU', 'BID') 2 4749 34
1712597843813976725 ('BRV', 'BID') 3 4032 56
[REJECTED] 1712597843813976727 ('MKU', 'BID')
1712597843813976723 ('IGM', 'BID') 3 5185 0
[CANCELLED] 1712597843813976720 ('DLO', 'ASK')
[CANCELLED] 1712597843813976722 ('MKU', 'ASK')
[CANCELLED] 1712597843813976724 ('IGM', 'ASK')
[CANCELLED] 1712597843813976726 ('BRV', 'ASK')
[REJECTED] 1712597843813976728 ('SCP', 'BID')
[REJECTED] 1712597843813976729 ('SCP', 'BID')
[REJECTED] 1712597843813976730 ('SCP', 'BID')
[REJECTED] 1712597843813976731 ('SCP', 'BID')
1712597843813976732 ('EPT', 'BID') 3 4806 18
1712597843813976735 ('DLO', 'ASK') 6 4632 -2
1712597843813976736 ('MKU', 'ASK') 9 4725 -1
1712597843813976737 ('IGM', 'BID') 3 5100 80
1712597843813976740 ('BRV', 'ASK') 12 4005 -10
1712597843813976741 ('EPT', 'BID') 10 4804 0
1712597843813976734 ('DLO', 'BID') 3 4626 0
[CANCELLED] 1712597843813976733 ('EPT', 'ASK')
[CANCELLED] 1712597843813976738 ('IGM', 'ASK')
[CANCELLED] 1712597843813976739 ('BRV', 'BID')
[CANCELLED] 1712597843813976742 ('EPT', 'ASK')
[REJECTED] 1712597843813976743 ('SCP', 'BID')
[REJECTED] 1712597843813976744 ('SCP', 'BID')
[REJECTED] 1712597843813976745 ('SCP', 'BID')
[REJECTED] 1712597843813976746 ('SCP', 'BID')
1712597843813976748 ('EPT', 'ASK') 16 4795 -7
1712597843813976752 ('MKU', 'ASK') 3 4802 -20
1712597843813976753 ('IGM', 'BID') 3 5077 22
1712597843813976755 ('BRV', 'BID') 6 3987 30
1712597843813976749 ('DLO', 'BID') 3 4618 0
1712597843813976750 ('DLO', 'ASK') 3 4622 0
[CANCELLED] 1712597843813976747 ('EPT', 'BID')
[CANCELLED] 1712597843813976751 ('MKU', 'BID')
[CANCELLED] 1712597843813976754 ('IGM', 'ASK')
[CANCELLED] 1712597843813976756 ('BRV', 'ASK')
[CANCELLED] 1712597843813976757 ('EPT', 'BID')
[REJECTED] 1712597843813976758 ('SCP', 'BID')
[REJECTED] 1712597843813976759 ('SCP', 'BID')
[REJECTED] 1712597843813976760 ('SCP', 'BID')
1712597843813976764 ('DLO', 'ASK') 3 4650 -19
1712597843813976768 ('IGM', 'ASK') 18 5109 -37
1712597843813976769 ('BRV', 'BID') 3 3939 0
1712597843813976761 ('EPT', 'BID') 16 4808 0
[CANCELLED] 1712597843813976762 ('EPT', 'ASK')
[CANCELLED] 1712597843813976763 ('DLO', 'BID')
[CANCELLED] 1712597843813976765 ('MKU', 'BID')
[CANCELLED] 1712597843813976766 ('MKU', 'ASK')
[CANCELLED] 1712597843813976767 ('IGM', 'BID')
[CANCELLED] 1712597843813976770 ('BRV', 'ASK')
[CANCELLED] 1712597843813976771 ('EPT', 'BID')
[REJECTED] 1712597843813976772 ('SCP', 'BID')
[REJECTED] 1712597843813976773 ('SCP', 'BID')
[REJECTED] 1712597843813976774 ('SCP', 'BID')
[REJECTED] 1712597843813976775 ('SCP', 'BID')
1712597843813976777 ('EPT', 'ASK') 6 4817 -10
1712597843813976780 ('MKU', 'BID') 9 4794 1
1712597843813976783 ('IGM', 'ASK') 3 5154 -21
1712597843813976778 ('DLO', 'BID') 6 4656 0
1712597843813976784 ('BRV', 'BID') 3 3818 41
[CANCELLED] 1712597843813976776 ('EPT', 'BID')
[CANCELLED] 1712597843813976779 ('DLO', 'ASK')
[CANCELLED] 1712597843813976781 ('MKU', 'ASK')
[CANCELLED] 1712597843813976782 ('IGM', 'BID')
[CANCELLED] 1712597843813976785 ('BRV', 'ASK')
[CANCELLED] 1712597843813976786 ('EPT', 'BID')
[REJECTED] 1712597843813976787 ('SCP', 'BID')
[REJECTED] 1712597843813976788 ('SCP', 'BID')
[REJECTED] 1712597843813976789 ('SCP', 'BID')
[REJECTED] 1712597843813976790 ('SCP', 'BID')
1712597843813976792 ('EPT', 'ASK') 3 4832 -3
1712597843813976793 ('DLO', 'BID') 3 4642 5
1712597843813976795 ('MKU', 'BID') 3 4780 6
1712597843813976797 ('IGM', 'BID') 9 5137 12
1712597843813976800 ('BRV', 'ASK') 12 3819 -2
1712597843813976799 ('BRV', 'BID') 3 3813 0
1712597843813976794 ('DLO', 'ASK') 6 4651 0
1712597843813976796 ('MKU', 'ASK') 9 4789 0
1712597843813976798 ('IGM', 'ASK') 3 5153 0
[CANCELLED] 1712597843813976791 ('EPT', 'BID')
[CANCELLED] 1712597843813976801 ('EPT', 'BID')
[REJECTED] 1712597843813976802 ('SCP', 'BID')
[REJECTED] 1712597843813976803 ('SCP', 'BID')
[REJECTED] 1712597843813976804 ('SCP', 'BID')
[REJECTED] 1712597843813976805 ('SCP', 'BID')
1712597843813976806 ('EPT', 'BID') 20 4823 20
1712597843813976809 ('DLO', 'ASK') 3 4648 -8
1712597843813976811 ('MKU', 'ASK') 3 4786 -4
1712597843813976812 ('IGM', 'BID') 3 5146 2
[REJECTED] 1712597843813976816 ('EPT', 'BID')
1712597843813976814 ('BRV', 'BID') 3 3803 0
[CANCELLED] 1712597843813976807 ('EPT', 'ASK')
[CANCELLED] 1712597843813976808 ('DLO', 'BID')
[CANCELLED] 1712597843813976810 ('MKU', 'BID')
[CANCELLED] 1712597843813976813 ('IGM', 'ASK')
[CANCELLED] 1712597843813976815 ('BRV', 'ASK')
[REJECTED] 1712597843813976817 ('SCP', 'BID')
[REJECTED] 1712597843813976818 ('SCP', 'BID')
[REJECTED] 1712597843813976819 ('SCP', 'BID')
[REJECTED] 1712597843813976820 ('SCP', 'BID')
1712597843813976828 ('BRV', 'BID') 3 3776 7
1712597843813976825 ('MKU', 'ASK') 3 4787 0
1712597843813976827 ('IGM', 'ASK') 9 5137 0
1712597843813976823 ('DLO', 'ASK') 3 4660 0
1712597843813976824 ('MKU', 'BID') 6 4783 0
[CANCELLED] 1712597843813976821 ('EPT', 'ASK')
[CANCELLED] 1712597843813976822 ('DLO', 'BID')
[CANCELLED] 1712597843813976826 ('IGM', 'BID')
[CANCELLED] 1712597843813976829 ('BRV', 'ASK')
[CANCELLED] 1712597843813976830 ('EPT', 'ASK')
[REJECTED] 1712597843813976831 ('SCP', 'BID')
[REJECTED] 1712597843813976832 ('SCP', 'BID')
[REJECTED] 1712597843813976833 ('SCP', 'BID')
[REJECTED] 1712597843813976834 ('SCP', 'BID')
1712597843813976837 ('DLO', 'ASK') 3 4669 -3
1712597843813976838 ('MKU', 'BID') 3 4789 16
1712597843813976841 ('IGM', 'ASK') 3 5156 -4
1712597843813976843 ('BRV', 'ASK') 9 3775 -3
1712597843813976835 ('EPT', 'ASK') 19 4768 0
1712597843813976836 ('DLO', 'BID') 9 4662 0
[CANCELLED] 1712597843813976839 ('MKU', 'ASK')
[CANCELLED] 1712597843813976840 ('IGM', 'BID')
[CANCELLED] 1712597843813976842 ('BRV', 'BID')
[REJECTED] 1712597843813976844 ('SCP', 'BID')
[REJECTED] 1712597843813976845 ('SCP', 'BID')
[REJECTED] 1712597843813976846 ('SCP', 'BID')
[REJECTED] 1712597843813976847 ('SCP', 'BID')
1712597843813976850 ('DLO', 'BID') 3 4637 14
1712597843813976853 ('MKU', 'ASK') 6 4801 -10
1712597843813976855 ('IGM', 'ASK') 3 5184 -2
1712597843813976857 ('BRV', 'ASK') 3 3787 -2
1712597843813976854 ('IGM', 'BID') 9 5178 0
[CANCELLED] 1712597843813976848 ('EPT', 'BID')
[CANCELLED] 1712597843813976849 ('EPT', 'ASK')
[CANCELLED] 1712597843813976851 ('DLO', 'ASK')
[CANCELLED] 1712597843813976852 ('MKU', 'BID')
[CANCELLED] 1712597843813976856 ('BRV', 'BID')
[CANCELLED] 1712597843813976858 ('EPT', 'BID')
[REJECTED] 1712597843813976859 ('SCP', 'BID')
[REJECTED] 1712597843813976860 ('SCP', 'BID')
[REJECTED] 1712597843813976861 ('SCP', 'BID')
[REJECTED] 1712597843813976862 ('SCP', 'BID')
1712597843813976864 ('EPT', 'ASK') 6 4786 -12
1712597843813976866 ('DLO', 'ASK') 6 4638 -5
1712597843813976869 ('IGM', 'BID') 3 5153 2
1712597843813976872 ('BRV', 'ASK') 3 3891 -43
1712597843813976865 ('DLO', 'BID') 3 4629 0
1712597843813976870 ('IGM', 'ASK') 3 5157 0
[CANCELLED] 1712597843813976863 ('EPT', 'BID')
[CANCELLED] 1712597843813976867 ('MKU', 'BID')
[CANCELLED] 1712597843813976868 ('MKU', 'ASK')
[CANCELLED] 1712597843813976871 ('BRV', 'BID')
[REJECTED] 1712597843813976873 ('SCP', 'BID')
[REJECTED] 1712597843813976874 ('SCP', 'BID')
[REJECTED] 1712597843813976875 ('SCP', 'BID')
1712597843813976876 ('EPT', 'BID') 19 4793 3
1712597843813976878 ('DLO', 'BID') 3 4621 16
1712597843813976882 ('IGM', 'BID') 3 5154 3
1712597843813976885 ('BRV', 'ASK') 3 3940 -9
[REJECTED] 1712597843813976886 ('EPT', 'BID')
1712597843813976881 ('MKU', 'ASK') 6 4814 0
[CANCELLED] 1712597843813976877 ('EPT', 'ASK')
[CANCELLED] 1712597843813976879 ('DLO', 'ASK')
[CANCELLED] 1712597843813976880 ('MKU', 'BID')
[CANCELLED] 1712597843813976883 ('IGM', 'ASK')
[CANCELLED] 1712597843813976884 ('BRV', 'BID')
[REJECTED] 1712597843813976887 ('SCP', 'BID')
[REJECTED] 1712597843813976888 ('SCP', 'BID')
[REJECTED] 1712597843813976889 ('SCP', 'BID')
[REJECTED] 1712597843813976890 ('SCP', 'BID')
1712597843813976894 ('DLO', 'ASK') 6 4602 -5
1712597843813976896 ('MKU', 'ASK') 3 4853 -23
1712597843813976898 ('IGM', 'ASK') 6 5116 -5
1712597843813976900 ('BRV', 'ASK') 3 3943 -3
1712597843813976891 ('EPT', 'BID') 3 4763 0
1712597843813976892 ('EPT', 'ASK') 6 4767 0
1712597843813976897 ('IGM', 'BID') 3 5107 0
1712597843813976893 ('DLO', 'BID') 3 4593 0
1712597843813976899 ('BRV', 'BID') 15 3936 0
[CANCELLED] 1712597843813976895 ('MKU', 'BID')
[CANCELLED] 1712597843813976901 ('EPT', 'BID')
[REJECTED] 1712597843813976902 ('SCP', 'BID')
[REJECTED] 1712597843813976903 ('SCP', 'BID')
[REJECTED] 1712597843813976904 ('SCP', 'BID')
[REJECTED] 1712597843813976905 ('SCP', 'BID')
1712597843813976908 ('DLO', 'BID') 3 4605 0
1712597843813976910 ('MKU', 'BID') 15 4854 4
1712597843813976912 ('IGM', 'BID') 3 5107 6
1712597843813976914 ('BRV', 'BID') 3 3901 18
1712597843813976907 ('EPT', 'ASK') 3 4764 0
[CANCELLED] 1712597843813976906 ('EPT', 'BID')
[CANCELLED] 1712597843813976909 ('DLO', 'ASK')
[CANCELLED] 1712597843813976911 ('MKU', 'ASK')
[CANCELLED] 1712597843813976913 ('IGM', 'ASK')
[CANCELLED] 1712597843813976915 ('BRV', 'ASK')
[REJECTED] 1712597843813976916 ('SCP', 'BID')
[REJECTED] 1712597843813976917 ('SCP', 'BID')
[REJECTED] 1712597843813976918 ('SCP', 'BID')
[REJECTED] 1712597843813976919 ('SCP', 'BID')
1712597843813976921 ('EPT', 'ASK') 3 4778 -2
1712597843813976922 ('DLO', 'BID') 3 4563 4
1712597843813976925 ('MKU', 'ASK') 6 4836 -7
1712597843813976927 ('IGM', 'ASK') 6 5077 -13
1712597843813976928 ('BRV', 'BID') 3 3880 0
[CANCELLED] 1712597843813976920 ('EPT', 'BID')
[CANCELLED] 1712597843813976923 ('DLO', 'ASK')
[CANCELLED] 1712597843813976924 ('MKU', 'BID')
[CANCELLED] 1712597843813976926 ('IGM', 'BID')
[CANCELLED] 1712597843813976929 ('BRV', 'ASK')
[CANCELLED] 1712597843813976930 ('EPT', 'BID')
[REJECTED] 1712597843813976931 ('SCP', 'BID')
[REJECTED] 1712597843813976932 ('SCP', 'BID')
[REJECTED] 1712597843813976933 ('SCP', 'BID')
[REJECTED] 1712597843813976934 ('SCP', 'BID')
1712597843813976936 ('EPT', 'ASK') 3 4798 -3
1712597843813976939 ('MKU', 'BID') 6 4829 21
1712597843813976941 ('IGM', 'BID') 6 5100 2
1712597843813976943 ('BRV', 'BID') 3 3869 1
1712597843813976937 ('DLO', 'BID') 3 4549 0
1712597843813976944 ('BRV', 'ASK') 9 3874 0
[CANCELLED] 1712597843813976935 ('EPT', 'BID')
[CANCELLED] 1712597843813976938 ('DLO', 'ASK')
[CANCELLED] 1712597843813976940 ('MKU', 'ASK')
[CANCELLED] 1712597843813976942 ('IGM', 'ASK')
[REJECTED] 1712597843813976945 ('SCP', 'BID')
[REJECTED] 1712597843813976946 ('SCP', 'BID')
[REJECTED] 1712597843813976947 ('SCP', 'BID')
1712597843813976948 ('EPT', 'BID') 18 4789 3
1712597843813976950 ('DLO', 'BID') 3 4516 8
1712597843813976953 ('MKU', 'ASK') 6 4819 0
1712597843813976955 ('IGM', 'ASK') 6 5102 0
1712597843813976957 ('BRV', 'ASK') 3 3890 -7
[REJECTED] 1712597843813976958 ('EPT', 'BID')
1712597843813976956 ('BRV', 'BID') 3 3879 0
1712597843813976952 ('MKU', 'BID') 3 4815 0
1712597843813976954 ('IGM', 'BID') 3 5098 0
[CANCELLED] 1712597843813976949 ('EPT', 'ASK')
[CANCELLED] 1712597843813976951 ('DLO', 'ASK')
[REJECTED] 1712597843813976959 ('SCP', 'BID')
[REJECTED] 1712597843813976960 ('SCP', 'BID')
[REJECTED] 1712597843813976961 ('SCP', 'BID')
1712597843813976962 ('EPT', 'ASK') 6 4789 -2
1712597843813976967 ('IGM', 'BID') 3 5067 5
1712597843813976969 ('BRV', 'BID') 3 3774 42
1712597843813976963 ('DLO', 'BID') 3 4503 0
1712597843813976966 ('MKU', 'ASK') 3 4777 0
1712597843813976965 ('MKU', 'BID') 3 4773 0
[CANCELLED] 1712597843813976964 ('DLO', 'ASK')
[CANCELLED] 1712597843813976968 ('IGM', 'ASK')
[CANCELLED] 1712597843813976970 ('BRV', 'ASK')
[REJECTED] 1712597843813976971 ('SCP', 'BID')
[REJECTED] 1712597843813976972 ('SCP', 'BID')
[REJECTED] 1712597843813976973 ('SCP', 'BID')
1712597843813976974 ('EPT', 'BID') 3 4802 0
1712597843813976976 ('DLO', 'BID') 3 4490 2
1712597843813976978 ('MKU', 'BID') 6 4764 18
1712597843813976981 ('IGM', 'ASK') 6 5063 -6
1712597843813976982 ('BRV', 'BID') 3 3708 9
1712597843813976983 ('BRV', 'ASK') 6 3721 0
