1712598524163483649 ('EPT', 'ASK') 1 4789 -288
[CANCELLED] 1712598524163485067 ('DLO', 'BID')
[CANCELLED] 1712598524163485069 ('MKU', 'BID')
[CANCELLED] 1712598524163485072 ('IGM', 'ASK')
[CANCELLED] 1712598524163485074 ('BRV', 'ASK')
1712598524163485075 ('EPT', 'BID') 1 4567 5
1712598524163485082 ('IGM', 'ASK') 2 6252 0
1712598524163485083 ('BRV', 'BID') 1 4592 7
1712598524163485079 ('MKU', 'BID') 3 4416 0
1712598524163485078 ('DLO', 'ASK') 1 4767 0
[CANCELLED] 1712598524163485076 ('EPT', 'ASK')
[CANCELLED] 1712598524163485077 ('DLO', 'BID')
[CANCELLED] 1712598524163485080 ('MKU', 'ASK')
[CANCELLED] 1712598524163485081 ('IGM', 'BID')
[CANCELLED] 1712598524163485084 ('BRV', 'ASK')
1712598524163485088 ('DLO', 'ASK') 2 4767 0
1712598524163485089 ('MKU', 'BID') 1 4389 8
1712598524163485091 ('IGM', 'BID') 2 6255 5
1712598524163485094 ('BRV', 'ASK') 5 4578 0
1712598524163485085 ('EPT', 'BID') 1 4547 0
1712598524163485087 ('DLO', 'BID') 3 4765 0
1712598524163485086 ('EPT', 'ASK') 2 4551 0
[CANCELLED] 1712598524163485090 ('MKU', 'ASK')
[CANCELLED] 1712598524163485092 ('IGM', 'ASK')
[CANCELLED] 1712598524163485093 ('BRV', 'BID')
1712598524163485100 ('MKU', 'ASK') 3 4407 -11
1712598524163485101 ('IGM', 'BID') 1 6222 9
1712598524163485097 ('DLO', 'BID') 1 4755 0
1712598524163485096 ('EPT', 'ASK') 1 4545 0
1712598524163485098 ('DLO', 'ASK') 1 4759 0
1712598524163485095 ('EPT', 'BID') 1 4541 0
[CANCELLED] 1712598524163485099 ('MKU', 'BID')
[CANCELLED] 1712598524163485102 ('IGM', 'ASK')
[CANCELLED] 1712598524163485103 ('BRV', 'BID')
[CANCELLED] 1712598524163485104 ('BRV', 'ASK')
1712598524163485110 ('MKU', 'ASK') 1 4414 -1
1712598524163485112 ('IGM', 'ASK') 3 6214 0
1712598524163485105 ('EPT', 'BID') 2 4557 0
1712598524163485113 ('BRV', 'BID') 3 4588 0
1712598524163485114 ('BRV', 'ASK') 2 4590 0
1712598524163485108 ('DLO', 'ASK') 1 4760 0
[CANCELLED] 1712598524163485106 ('EPT', 'ASK')
[CANCELLED] 1712598524163485107 ('DLO', 'BID')
[CANCELLED] 1712598524163485109 ('MKU', 'BID')
[CANCELLED] 1712598524163485111 ('IGM', 'BID')
1712598524163485116 ('EPT', 'ASK') 2 4543 -3
1712598524163485117 ('DLO', 'BID') 2 4759 1
1712598524163485119 ('MKU', 'BID') 3 4401 21
1712598524163485121 ('IGM', 'BID') 2 6229 0
1712598524163485124 ('BRV', 'ASK') 1 4585 -2
1712598524163485122 ('IGM', 'ASK') 1 6233 0
[CANCELLED] 1712598524163485115 ('EPT', 'BID')
[CANCELLED] 1712598524163485118 ('DLO', 'ASK')
[CANCELLED] 1712598524163485120 ('MKU', 'ASK')
[CANCELLED] 1712598524163485123 ('BRV', 'BID')
1712598524163485128 ('DLO', 'ASK') 2 4771 -8
1712598524163485129 ('MKU', 'BID') 1 4338 19
1712598524163485132 ('IGM', 'ASK') 1 6291 -39
1712598524163485134 ('BRV', 'ASK') 1 4629 -18
1712598524163485130 ('MKU', 'ASK') 2 4361 0
1712598524163485126 ('EPT', 'ASK') 1 4556 0
[CANCELLED] 1712598524163485125 ('EPT', 'BID')
[CANCELLED] 1712598524163485127 ('DLO', 'BID')
[CANCELLED] 1712598524163485131 ('IGM', 'BID')
[CANCELLED] 1712598524163485133 ('BRV', 'BID')
1712598524163485136 ('EPT', 'ASK') 1 4558 -1
1712598524163485137 ('DLO', 'BID') 2 4776 2
1712598524163485140 ('MKU', 'ASK') 1 4381 -15
1712598524163485142 ('IGM', 'ASK') 1 6369 -18
1712598524163485143 ('BRV', 'BID') 3 4671 0
[CANCELLED] 1712598524163485135 ('EPT', 'BID')
[CANCELLED] 1712598524163485138 ('DLO', 'ASK')
[CANCELLED] 1712598524163485139 ('MKU', 'BID')
[CANCELLED] 1712598524163485141 ('IGM', 'BID')
[CANCELLED] 1712598524163485144 ('BRV', 'ASK')
1712598524163485146 ('EPT', 'ASK') 2 4570 -13
1712598524163485148 ('DLO', 'ASK') 2 4787 -5
1712598524163485150 ('MKU', 'ASK') 2 4425 -51
1712598524163485152 ('IGM', 'ASK') 2 6420 -55
1712598524163485153 ('BRV', 'BID') 4 4662 19
[CANCELLED] 1712598524163485145 ('EPT', 'BID')
[CANCELLED] 1712598524163485147 ('DLO', 'BID')
[CANCELLED] 1712598524163485149 ('MKU', 'BID')
[CANCELLED] 1712598524163485151 ('IGM', 'BID')
[CANCELLED] 1712598524163485154 ('BRV', 'ASK')
1712598524163485156 ('EPT', 'ASK') 1 4588 -5
1712598524163485158 ('DLO', 'ASK') 1 4806 0
1712598524163485161 ('IGM', 'BID') 4 6366 25
1712598524163485163 ('BRV', 'BID') 1 4599 28
1712598524163485160 ('MKU', 'ASK') 1 4429 0
[CANCELLED] 1712598524163485155 ('EPT', 'BID')
[CANCELLED] 1712598524163485157 ('DLO', 'BID')
[CANCELLED] 1712598524163485159 ('MKU', 'BID')
[CANCELLED] 1712598524163485162 ('IGM', 'ASK')
[CANCELLED] 1712598524163485164 ('BRV', 'ASK')
1712598524163485166 ('EPT', 'ASK') 1 4623 -1
1712598524163485170 ('MKU', 'ASK') 1 4445 -8
1712598524163485171 ('IGM', 'BID') 1 6346 17
1712598524163485174 ('BRV', 'ASK') 4 4600 -6
1712598524163485168 ('DLO', 'ASK') 1 4811 0
1712598524163485173 ('BRV', 'BID') 1 4590 0
[CANCELLED] 1712598524163485165 ('EPT', 'BID')
[CANCELLED] 1712598524163485167 ('DLO', 'BID')
[CANCELLED] 1712598524163485169 ('MKU', 'BID')
[CANCELLED] 1712598524163485172 ('IGM', 'ASK')
1712598524163485176 ('EPT', 'ASK') 1 4635 0
1712598524163485178 ('DLO', 'ASK') 2 4815 -4
1712598524163485181 ('IGM', 'BID') 1 6273 16
1712598524163485183 ('BRV', 'BID') 2 4551 46
1712598524163485182 ('IGM', 'ASK') 3 6293 0
1712598524163485180 ('MKU', 'ASK') 1 4467 0
[CANCELLED] 1712598524163485175 ('EPT', 'BID')
[CANCELLED] 1712598524163485177 ('DLO', 'BID')
[CANCELLED] 1712598524163485179 ('MKU', 'BID')
[CANCELLED] 1712598524163485184 ('BRV', 'ASK')
1712598524163485190 ('MKU', 'ASK') 1 4484 -10
1712598524163485192 ('IGM', 'ASK') 1 6341 -45
1712598524163485193 ('BRV', 'BID') 1 4495 3
1712598524163485187 ('DLO', 'BID') 7 4824 0
1712598524163485185 ('EPT', 'BID') 8 4640 0
1712598524163485194 ('BRV', 'ASK') 2 4501 0
[CANCELLED] 1712598524163485186 ('EPT', 'ASK')
[CANCELLED] 1712598524163485188 ('DLO', 'ASK')
[CANCELLED] 1712598524163485189 ('MKU', 'BID')
[CANCELLED] 1712598524163485191 ('IGM', 'BID')
1712598524163485195 ('EPT', 'BID') 1 4622 4
1712598524163485197 ('DLO', 'BID') 1 4794 5
1712598524163485199 ('MKU', 'BID') 7 4521 11
1712598524163485202 ('IGM', 'ASK') 1 6374 -24
1712598524163485204 ('BRV', 'ASK') 1 4499 0
[CANCELLED] 1712598524163485196 ('EPT', 'ASK')
[CANCELLED] 1712598524163485198 ('DLO', 'ASK')
[CANCELLED] 1712598524163485200 ('MKU', 'ASK')
[CANCELLED] 1712598524163485201 ('IGM', 'BID')
[CANCELLED] 1712598524163485203 ('BRV', 'BID')
1712598524163485205 ('JAK', 'BID') 24 4635 6
1712598524163485207 ('EPT', 'ASK') 3 4624 -6
1712598524163485210 ('MKU', 'BID') 1 4484 8
1712598524163485212 ('IGM', 'BID') 3 6325 47
1712598524163485214 ('BRV', 'BID') 2 4504 0
[CANCELLED] 1712598524163485206 ('EPT', 'BID')
[CANCELLED] 1712598524163485208 ('DLO', 'BID')
[CANCELLED] 1712598524163485209 ('DLO', 'ASK')
[CANCELLED] 1712598524163485211 ('MKU', 'ASK')
[CANCELLED] 1712598524163485213 ('IGM', 'ASK')
[CANCELLED] 1712598524163485215 ('BRV', 'ASK')
1712598524163485217 ('EPT', 'ASK') 1 4642 -3
1712598524163485220 ('MKU', 'BID') 1 4436 20
1712598524163485222 ('IGM', 'BID') 1 6275 6
1712598524163485224 ('BRV', 'BID') 1 4446 20
1712598524163485223 ('IGM', 'ASK') 2 6285 0
[CANCELLED] 1712598524163485216 ('EPT', 'BID')
[CANCELLED] 1712598524163485218 ('DLO', 'BID')
[CANCELLED] 1712598524163485219 ('DLO', 'ASK')
[CANCELLED] 1712598524163485221 ('MKU', 'ASK')
[CANCELLED] 1712598524163485225 ('BRV', 'ASK')
1712598524163485229 ('DLO', 'ASK') 5 4782 -1
1712598524163485233 ('IGM', 'ASK') 3 6303 -19
1712598524163485234 ('BRV', 'BID') 1 4432 2
1712598524163485226 ('EPT', 'BID') 3 4652 0
1712598524163485230 ('MKU', 'BID') 1 4384 0
[CANCELLED] 1712598524163485227 ('EPT', 'ASK')
[CANCELLED] 1712598524163485228 ('DLO', 'BID')
[CANCELLED] 1712598524163485231 ('MKU', 'ASK')
[CANCELLED] 1712598524163485232 ('IGM', 'BID')
[CANCELLED] 1712598524163485235 ('BRV', 'ASK')
1712598524163485236 ('EPT', 'BID') 1 4620 15
1712598524163485239 ('DLO', 'ASK') 1 4808 -5
1712598524163485242 ('IGM', 'BID') 2 6282 0
[CANCELLED] 1712598524163485237 ('EPT', 'ASK')
[CANCELLED] 1712598524163485238 ('DLO', 'BID')
[CANCELLED] 1712598524163485240 ('MKU', 'BID')
[CANCELLED] 1712598524163485241 ('MKU', 'ASK')
[CANCELLED] 1712598524163485243 ('IGM', 'ASK')
[CANCELLED] 1712598524163485244 ('BRV', 'ASK')
1712598524163485251 ('IGM', 'BID') 1 6270 15
1712598524163485253 ('BRV', 'ASK') 5 4373 -2
1712598524163485247 ('DLO', 'BID') 5 4821 0
1712598524163485246 ('EPT', 'ASK') 3 4598 0
1712598524163485250 ('MKU', 'ASK') 6 4381 0
[CANCELLED] 1712598524163485245 ('EPT', 'BID')
[CANCELLED] 1712598524163485248 ('DLO', 'ASK')
[CANCELLED] 1712598524163485249 ('MKU', 'BID')
[CANCELLED] 1712598524163485252 ('IGM', 'ASK')
1712598524163485256 ('DLO', 'BID') 1 4804 1
1712598524163485263 ('BRV', 'ASK') 1 4363 -5
1712598524163485254 ('EPT', 'BID') 2 4614 0
1712598524163485260 ('IGM', 'BID') 1 6232 0
1712598524163485261 ('IGM', 'ASK') 3 6236 0
1712598524163485258 ('MKU', 'BID') 3 4383 0
[CANCELLED] 1712598524163485255 ('EPT', 'ASK')
[CANCELLED] 1712598524163485257 ('DLO', 'ASK')
[CANCELLED] 1712598524163485259 ('MKU', 'ASK')
[CANCELLED] 1712598524163485262 ('BRV', 'BID')
1712598524163485266 ('DLO', 'BID') 1 4760 48
1712598524163485268 ('MKU', 'BID') 1 4362 10
1712598524163485271 ('IGM', 'ASK') 1 6274 -22
1712598524163485273 ('BRV', 'ASK') 1 4408 -11
1712598524163485265 ('EPT', 'ASK') 2 4609 0
[CANCELLED] 1712598524163485264 ('EPT', 'BID')
[CANCELLED] 1712598524163485267 ('DLO', 'ASK')
[CANCELLED] 1712598524163485269 ('MKU', 'ASK')
[CANCELLED] 1712598524163485270 ('IGM', 'BID')
[CANCELLED] 1712598524163485272 ('BRV', 'BID')
1712598524163485275 ('EPT', 'ASK') 1 4620 -3
1712598524163485276 ('DLO', 'BID') 1 4736 2
1712598524163485278 ('MKU', 'BID') 1 4322 10
1712598524163485280 ('IGM', 'BID') 2 6271 10
1712598524163485283 ('BRV', 'ASK') 1 4440 -3
1712598524163485282 ('BRV', 'BID') 3 4433 0
[CANCELLED] 1712598524163485274 ('EPT', 'BID')
[CANCELLED] 1712598524163485277 ('DLO', 'ASK')
[CANCELLED] 1712598524163485279 ('MKU', 'ASK')
[CANCELLED] 1712598524163485281 ('IGM', 'ASK')
1712598524163485284 ('SCP', 'ASK') 24 5062 -4
1712598524163485285 ('SCP', 'ASK') 6 5062 -5
1712598524163485285 ('SCP', 'ASK') 26 5061 -4
1712598524163485286 ('SCP', 'ASK') 14 5061 -5
1712598524163485286 ('SCP', 'ASK') 26 5060 -4
1712598524163485287 ('SCP', 'ASK') 4 5060 -5
1712598524163485289 ('EPT', 'ASK') 1 4661 -11
1712598524163485291 ('DLO', 'ASK') 5 4731 -4
1712598524163485294 ('IGM', 'BID') 1 6164 29
1712598524163485297 ('BRV', 'ASK') 1 4418 0
1712598524163485292 ('MKU', 'BID') 1 4275 0
[CANCELLED] 1712598524163485288 ('EPT', 'BID')
[CANCELLED] 1712598524163485290 ('DLO', 'BID')
[CANCELLED] 1712598524163485293 ('MKU', 'ASK')
[CANCELLED] 1712598524163485295 ('IGM', 'ASK')
[CANCELLED] 1712598524163485296 ('BRV', 'BID')
1712598524163485300 ('JAK', 'ASK') 24 4634 -9
1712598524163485301 ('JAK', 'ASK') 6 4634 -10
1712598524163485301 ('JAK', 'ASK') 26 4633 -9
1712598524163485302 ('JAK', 'ASK') 14 4633 -10
1712598524163485302 ('JAK', 'ASK') 26 4632 -9
1712598524163485303 ('JAK', 'ASK') 4 4632 -10
1712598524163485305 ('EPT', 'ASK') 1 4715 -11
1712598524163485307 ('DLO', 'ASK') 1 4776 -12
1712598524163485308 ('MKU', 'BID') 1 4248 14
1712598524163485310 ('IGM', 'BID') 1 6080 10
1712598524163485312 ('BRV', 'BID') 2 4418 12
[CANCELLED] 1712598524163485298 ('SCP', 'ASK')
[CANCELLED] 1712598524163485299 ('SCP', 'ASK')
[CANCELLED] 1712598524163485304 ('EPT', 'BID')
[CANCELLED] 1712598524163485306 ('DLO', 'BID')
[CANCELLED] 1712598524163485309 ('MKU', 'ASK')
[CANCELLED] 1712598524163485311 ('IGM', 'ASK')
[CANCELLED] 1712598524163485313 ('BRV', 'ASK')
1712598524163485314 ('JAK', 'ASK') 24 4645 -1
1712598524163485315 ('JAK', 'ASK') 6 4645 -2
1712598524163485315 ('JAK', 'ASK') 26 4644 -1
1712598524163485317 ('EPT', 'ASK') 1 4741 0
1712598524163485319 ('DLO', 'ASK') 1 4808 -4
1712598524163485321 ('MKU', 'ASK') 6 4257 -8
1712598524163485322 ('IGM', 'BID') 1 6057 1
1712598524163485325 ('BRV', 'ASK') 2 4417 -6
[CANCELLED] 1712598524163485316 ('EPT', 'BID')
[CANCELLED] 1712598524163485318 ('DLO', 'BID')
[CANCELLED] 1712598524163485320 ('MKU', 'BID')
[CANCELLED] 1712598524163485323 ('IGM', 'ASK')
[CANCELLED] 1712598524163485324 ('BRV', 'BID')
1712598524163485331 ('MKU', 'ASK') 1 4268 -9
1712598524163485333 ('IGM', 'ASK') 5 6060 -15
1712598524163485335 ('BRV', 'ASK') 1 4439 -6
1712598524163485326 ('EPT', 'BID') 6 4743 0
1712598524163485329 ('DLO', 'ASK') 1 4811 0
[CANCELLED] 1712598524163485327 ('EPT', 'ASK')
[CANCELLED] 1712598524163485328 ('DLO', 'BID')
[CANCELLED] 1712598524163485330 ('MKU', 'BID')
[CANCELLED] 1712598524163485332 ('IGM', 'BID')
[CANCELLED] 1712598524163485334 ('BRV', 'BID')
1712598524163485337 ('EPT', 'ASK') 2 4737 -1
1712598524163485338 ('DLO', 'BID') 5 4812 1
1712598524163485336 ('EPT', 'BID') 1 4732 0
1712598524163485342 ('IGM', 'BID') 2 6098 0
1712598524163485341 ('MKU', 'ASK') 1 4308 0
1712598524163485345 ('BRV', 'ASK') 1 4464 0
1712598524163485339 ('DLO', 'ASK') 1 4817 0
[CANCELLED] 1712598524163485340 ('MKU', 'BID')
[CANCELLED] 1712598524163485343 ('IGM', 'ASK')
[CANCELLED] 1712598524163485344 ('BRV', 'BID')
1712598524163485346 ('EPT', 'BID') 1 4710 14
1712598524163485349 ('DLO', 'ASK') 1 4825 -3
1712598524163485352 ('IGM', 'BID') 1 6014 32
1712598524163485355 ('BRV', 'ASK') 1 4478 -6
1712598524163485348 ('DLO', 'BID') 1 4818 0
1712598524163485351 ('MKU', 'ASK') 1 4315 0
1712598524163485354 ('BRV', 'BID') 4 4468 0
[CANCELLED] 1712598524163485347 ('EPT', 'ASK')
[CANCELLED] 1712598524163485350 ('MKU', 'BID')
[CANCELLED] 1712598524163485353 ('IGM', 'ASK')
1712598524163485358 ('DLO', 'BID') 1 4812 7
1712598524163485364 ('BRV', 'BID') 1 4442 18
1712598524163485357 ('EPT', 'ASK') 2 4696 0
1712598524163485360 ('MKU', 'BID') 5 4317 0
1712598524163485363 ('IGM', 'ASK') 3 5985 0
[CANCELLED] 1712598524163485356 ('EPT', 'BID')
[CANCELLED] 1712598524163485359 ('DLO', 'ASK')
[CANCELLED] 1712598524163485361 ('MKU', 'ASK')
[CANCELLED] 1712598524163485362 ('IGM', 'BID')
[CANCELLED] 1712598524163485365 ('BRV', 'ASK')
1712598524163485366 ('EPT', 'BID') 2 4696 5
1712598524163485368 ('DLO', 'BID') 1 4774 11
1712598524163485371 ('MKU', 'ASK') 2 4319 -1
1712598524163485373 ('IGM', 'ASK') 1 5995 -9
1712598524163485375 ('BRV', 'ASK') 2 4390 -3
1712598524163485372 ('IGM', 'BID') 2 5982 0
1712598524163485370 ('MKU', 'BID') 1 4314 0
[CANCELLED] 1712598524163485367 ('EPT', 'ASK')
[CANCELLED] 1712598524163485369 ('DLO', 'ASK')
[CANCELLED] 1712598524163485374 ('BRV', 'BID')
1712598524163485380 ('MKU', 'BID') 2 4308 7
1712598524163485382 ('IGM', 'BID') 1 5954 17
1712598524163485384 ('BRV', 'BID') 2 4380 5
1712598524163485378 ('DLO', 'BID') 1 4764 0
1712598524163485376 ('EPT', 'BID') 1 4689 0
1712598524163485385 ('BRV', 'ASK') 1 4389 0
[CANCELLED] 1712598524163485377 ('EPT', 'ASK')
[CANCELLED] 1712598524163485379 ('DLO', 'ASK')
[CANCELLED] 1712598524163485381 ('MKU', 'ASK')
[CANCELLED] 1712598524163485383 ('IGM', 'ASK')
1712598524163485391 ('MKU', 'ASK') 2 4289 0
1712598524163485393 ('IGM', 'ASK') 2 5968 -8
1712598524163485395 ('BRV', 'ASK') 1 4411 -7
1712598524163485389 ('DLO', 'ASK') 4 4744 0
1712598524163485387 ('EPT', 'ASK') 3 4668 0
[CANCELLED] 1712598524163485386 ('EPT', 'BID')
[CANCELLED] 1712598524163485388 ('DLO', 'BID')
[CANCELLED] 1712598524163485390 ('MKU', 'BID')
[CANCELLED] 1712598524163485392 ('IGM', 'BID')
[CANCELLED] 1712598524163485394 ('BRV', 'BID')
1712598524163485397 ('EPT', 'ASK') 1 4695 -14
1712598524163485399 ('DLO', 'ASK') 1 4767 -6
1712598524163485400 ('MKU', 'BID') 2 4299 11
1712598524163485402 ('IGM', 'BID') 2 5989 3
1712598524163485404 ('BRV', 'BID') 2 4399 22
1712598524163485405 ('BRV', 'ASK') 1 4425 0
1712598524163485401 ('MKU', 'ASK') 1 4314 0
[CANCELLED] 1712598524163485396 ('EPT', 'BID')
[CANCELLED] 1712598524163485398 ('DLO', 'BID')
[CANCELLED] 1712598524163485403 ('IGM', 'ASK')
1712598524163485409 ('DLO', 'ASK') 1 4786 0
1712598524163485411 ('MKU', 'ASK') 2 4331 -24
1712598524163485412 ('IGM', 'BID') 1 5926 22
1712598524163485415 ('BRV', 'ASK') 1 4436 -33
1712598524163485407 ('EPT', 'ASK') 1 4712 0
[CANCELLED] 1712598524163485406 ('EPT', 'BID')
[CANCELLED] 1712598524163485408 ('DLO', 'BID')
[CANCELLED] 1712598524163485410 ('MKU', 'BID')
[CANCELLED] 1712598524163485413 ('IGM', 'ASK')
[CANCELLED] 1712598524163485414 ('BRV', 'BID')
1712598524163485416 ('JAK', 'ASK') 12 4662 -2
1712598524163485421 ('MKU', 'BID') 2 4349 0
1712598524163485418 ('EPT', 'ASK') 1 4717 0
1712598524163485420 ('DLO', 'ASK') 1 4784 0
1712598524163485423 ('IGM', 'BID') 1 5918 0
1712598524163485425 ('BRV', 'BID') 2 4457 0
[CANCELLED] 1712598524163485417 ('EPT', 'BID')
[CANCELLED] 1712598524163485419 ('DLO', 'BID')
[CANCELLED] 1712598524163485422 ('MKU', 'ASK')
[CANCELLED] 1712598524163485424 ('IGM', 'ASK')
[CANCELLED] 1712598524163485426 ('BRV', 'ASK')
1712598524163485428 ('EPT', 'ASK') 1 4732 -7
1712598524163485429 ('DLO', 'BID') 5 4780 7
1712598524163485432 ('MKU', 'ASK') 2 4335 -9
1712598524163485433 ('IGM', 'BID') 1 5901 9
1712598524163485435 ('BRV', 'BID') 3 4458 0
1712598524163485427 ('EPT', 'BID') 5 4721 0
[CANCELLED] 1712598524163485430 ('DLO', 'ASK')
[CANCELLED] 1712598524163485431 ('MKU', 'BID')
[CANCELLED] 1712598524163485434 ('IGM', 'ASK')
[CANCELLED] 1712598524163485436 ('BRV', 'ASK')
1712598524163485437 ('EPT', 'BID') 6 4696 25
1712598524163485440 ('DLO', 'ASK') 2 4780 -4
1712598524163485443 ('IGM', 'BID') 1 5805 41
1712598524163485441 ('MKU', 'BID') 2 4344 0
1712598524163485445 ('BRV', 'BID') 1 4449 0
[CANCELLED] 1712598524163485438 ('EPT', 'ASK')
[CANCELLED] 1712598524163485439 ('DLO', 'BID')
[CANCELLED] 1712598524163485442 ('MKU', 'ASK')
[CANCELLED] 1712598524163485444 ('IGM', 'ASK')
[CANCELLED] 1712598524163485446 ('BRV', 'ASK')
1712598524163485448 ('EPT', 'ASK') 2 4697 -5
1712598524163485450 ('DLO', 'ASK') 1 4793 -2
1712598524163485452 ('MKU', 'ASK') 2 4342 -2
1712598524163485453 ('IGM', 'BID') 1 5756 3
1712598524163485454 ('IGM', 'ASK') 6 5763 0
1712598524163485455 ('BRV', 'ASK') 4 4435 0
[CANCELLED] 1712598524163485447 ('EPT', 'BID')
[CANCELLED] 1712598524163485449 ('DLO', 'BID')
[CANCELLED] 1712598524163485451 ('MKU', 'BID')
1712598524163485456 ('EPT', 'BID') 2 4703 5
1712598524163485459 ('DLO', 'ASK') 1 4827 -10
1712598524163485461 ('MKU', 'ASK') 1 4395 -13
1712598524163485462 ('IGM', 'BID') 1 5758 8
1712598524163485464 ('BRV', 'BID') 1 4435 0
[CANCELLED] 1712598524163485457 ('EPT', 'ASK')
[CANCELLED] 1712598524163485458 ('DLO', 'BID')
[CANCELLED] 1712598524163485460 ('MKU', 'BID')
[CANCELLED] 1712598524163485463 ('IGM', 'ASK')
[CANCELLED] 1712598524163485465 ('BRV', 'ASK')
1712598524163485466 ('EPT', 'BID') 1 4659 15
1712598524163485470 ('MKU', 'BID') 3 4404 3
1712598524163485472 ('IGM', 'BID') 1 5702 22
1712598524163485474 ('BRV', 'BID') 1 4419 3
1712598524163485468 ('DLO', 'BID') 4 4840 0
[CANCELLED] 1712598524163485467 ('EPT', 'ASK')
[CANCELLED] 1712598524163485469 ('DLO', 'ASK')
[CANCELLED] 1712598524163485471 ('MKU', 'ASK')
[CANCELLED] 1712598524163485473 ('IGM', 'ASK')
[CANCELLED] 1712598524163485475 ('BRV', 'ASK')
1712598524163485477 ('EPT', 'ASK') 3 4682 -15
1712598524163485481 ('MKU', 'ASK') 2 4395 0
1712598524163485483 ('IGM', 'ASK') 3 5704 -1
1712598524163485484 ('BRV', 'BID') 1 4381 10
1712598524163485478 ('DLO', 'BID') 1 4834 0
[CANCELLED] 1712598524163485476 ('EPT', 'BID')
[CANCELLED] 1712598524163485479 ('DLO', 'ASK')
[CANCELLED] 1712598524163485480 ('MKU', 'BID')
[CANCELLED] 1712598524163485482 ('IGM', 'BID')
[CANCELLED] 1712598524163485485 ('BRV', 'ASK')
1712598524163485489 ('SCP', 'BID') 4 4838 0
1712598524163485491 ('EPT', 'ASK') 1 4680 -1
1712598524163485494 ('MKU', 'BID') 2 4424 13
1712598524163485493 ('DLO', 'ASK') 3 4828 0
[CANCELLED] 1712598524163485486 ('SCP', 'BID')
[CANCELLED] 1712598524163485487 ('SCP', 'BID')
[CANCELLED] 1712598524163485488 ('SCP', 'BID')
[CANCELLED] 1712598524163485490 ('EPT', 'BID')
[CANCELLED] 1712598524163485492 ('DLO', 'BID')
[CANCELLED] 1712598524163485495 ('MKU', 'ASK')
[CANCELLED] 1712598524163485496 ('IGM', 'BID')
[CANCELLED] 1712598524163485497 ('IGM', 'ASK')
[CANCELLED] 1712598524163485498 ('BRV', 'BID')
[CANCELLED] 1712598524163485499 ('BRV', 'ASK')
1712598524163485501 ('EPT', 'BID') 3 4687 0
1712598524163485510 ('BRV', 'ASK') 9 4391 0
1712598524163485508 ('IGM', 'ASK') 2 5701 0
1712598524163485503 ('DLO', 'BID') 2 4829 0
1712598524163485506 ('MKU', 'ASK') 2 4398 0
1712598524163485509 ('BRV', 'BID') 1 4389 0
1712598524163485500 ('SCP', 'BID') 4 4844 0
[CANCELLED] 1712598524163485502 ('EPT', 'ASK')
[CANCELLED] 1712598524163485504 ('DLO', 'ASK')
[CANCELLED] 1712598524163485505 ('MKU', 'BID')
[CANCELLED] 1712598524163485507 ('IGM', 'BID')
1712598524163485511 ('SCP', 'BID') 24 4840 3
1712598524163485512 ('SCP', 'BID') 6 4840 4
1712598524163485512 ('SCP', 'BID') 26 4841 3
[REJECTED] 1712598524163485513 ('SCP', 'BID')
1712598524163485514 ('SCP', 'BID') 4 4841 5
1712598524163485518 ('DLO', 'ASK') 2 4823 0
1712598524163485520 ('MKU', 'ASK') 1 4425 -7
1712598524163485523 ('BRV', 'BID') 1 4364 7
1712598524163485521 ('IGM', 'BID') 4 5729 0
1712598524163485516 ('EPT', 'ASK') 2 4685 0
1712598524163485524 ('BRV', 'ASK') 1 4373 0
[CANCELLED] 1712598524163485515 ('EPT', 'BID')
[CANCELLED] 1712598524163485517 ('DLO', 'BID')
[CANCELLED] 1712598524163485519 ('MKU', 'BID')
[CANCELLED] 1712598524163485522 ('IGM', 'ASK')
1712598524163485530 ('EPT', 'ASK') 1 4699 -3
1712598524163485532 ('DLO', 'ASK') 1 4856 -5
1712598524163485534 ('MKU', 'ASK') 1 4442 -4
1712598524163485536 ('IGM', 'ASK') 2 5734 -22
1712598524163485538 ('BRV', 'ASK') 2 4398 -26
[CANCELLED] 1712598524163485525 ('SCP', 'BID')
[CANCELLED] 1712598524163485526 ('SCP', 'BID')
[CANCELLED] 1712598524163485527 ('SCP', 'BID')
[CANCELLED] 1712598524163485528 ('SCP', 'BID')
[CANCELLED] 1712598524163485529 ('EPT', 'BID')
[CANCELLED] 1712598524163485531 ('DLO', 'BID')
[CANCELLED] 1712598524163485533 ('MKU', 'BID')
[CANCELLED] 1712598524163485535 ('IGM', 'BID')
[CANCELLED] 1712598524163485537 ('BRV', 'BID')
1712598524163485542 ('DLO', 'ASK') 1 4884 -4
1712598524163485544 ('MKU', 'ASK') 1 4506 -28
1712598524163485548 ('BRV', 'ASK') 1 4495 -26
1712598524163485545 ('IGM', 'BID') 2 5747 0
1712598524163485539 ('EPT', 'BID') 3 4704 0
1712598524163485546 ('IGM', 'ASK') 1 5751 0
[CANCELLED] 1712598524163485540 ('EPT', 'ASK')
[CANCELLED] 1712598524163485541 ('DLO', 'BID')
[CANCELLED] 1712598524163485543 ('MKU', 'BID')
[CANCELLED] 1712598524163485547 ('BRV', 'BID')
1712598524163485557 ('MKU', 'BID') 5 4490 0
1712598524163485560 ('IGM', 'ASK') 1 5818 -32
1712598524163485562 ('BRV', 'ASK') 1 4557 0
1712598524163485555 ('DLO', 'BID') 4 4894 0
