1712599788112234497 ('EPT', 'ASK') 1 4736 -235
[CANCELLED] 1712599788112235891 ('BRV', 'BID')
1712599788112235893 ('DLO', 'BID') 6 4900 1
1712599788112235894 ('IGM', 'BID') 9 4935 45
1712599788112235897 ('BRV', 'ASK') 6 4283 -22
[CANCELLED] 1712599788112235895 ('IGM', 'ASK')
[CANCELLED] 1712599788112235896 ('BRV', 'BID')
1712599788112235899 ('IGM', 'ASK') 30 4927 -2
1712599788112235899 ('IGM', 'ASK') 11 4926 -1
1712599788112235900 ('BRV', 'BID') 17 4265 10
[CANCELLED] 1712599788112235898 ('IGM', 'BID')
[CANCELLED] 1712599788112235901 ('BRV', 'ASK')
1712599788112235903 ('IGM', 'ASK') 6 4958 -6
1712599788112235905 ('BRV', 'ASK') 12 4283 -17
[CANCELLED] 1712599788112235902 ('IGM', 'BID')
[CANCELLED] 1712599788112235904 ('BRV', 'BID')
1712599788112235906 ('IGM', 'BID') 20 4954 7
1712599788112235909 ('BRV', 'ASK') 6 4306 -9
[CANCELLED] 1712599788112235907 ('IGM', 'ASK')
[CANCELLED] 1712599788112235908 ('BRV', 'BID')
1712599788112235910 ('IGM', 'BID') 7 4877 18
1712599788112235913 ('BRV', 'ASK') 5 4368 -16
[CANCELLED] 1712599788112235911 ('IGM', 'ASK')
[CANCELLED] 1712599788112235912 ('BRV', 'BID')
1712599788112235917 ('BRV', 'ASK') 5 4421 -13
1712599788112235915 ('IGM', 'ASK') 20 4864 0
1712599788112235916 ('BRV', 'BID') 23 4404 0
[CANCELLED] 1712599788112235914 ('IGM', 'BID')
1712599788112235919 ('IGM', 'ASK') 6 4888 -6
1712599788112235920 ('BRV', 'BID') 6 4386 8
[CANCELLED] 1712599788112235918 ('IGM', 'BID')
[CANCELLED] 1712599788112235921 ('BRV', 'ASK')
1712599788112235925 ('BRV', 'ASK') 13 4390 -1
1712599788112235922 ('IGM', 'BID') 19 4899 0
[CANCELLED] 1712599788112235923 ('IGM', 'ASK')
[CANCELLED] 1712599788112235924 ('BRV', 'BID')
1712599788112235926 ('IGM', 'BID') 7 4803 40
1712599788112235929 ('BRV', 'ASK') 6 4391 0
1712599788112235927 ('IGM', 'ASK') 12 4845 0
[CANCELLED] 1712599788112235928 ('BRV', 'BID')
1712599788112235930 ('IGM', 'BID') 6 4847 5
1712599788112235932 ('BRV', 'BID') 18 4381 21
[CANCELLED] 1712599788112235931 ('IGM', 'ASK')
[CANCELLED] 1712599788112235933 ('BRV', 'ASK')
1712599788112235935 ('IGM', 'ASK') 13 4855 -11
1712599788112235936 ('BRV', 'BID') 7 4295 34
1712599788112235934 ('IGM', 'BID') 7 4835 0
[CANCELLED] 1712599788112235937 ('BRV', 'ASK')
1712599788112235938 ('IGM', 'BID') 13 4839 9
1712599788112235941 ('BRV', 'ASK') 20 4271 0
[CANCELLED] 1712599788112235939 ('IGM', 'ASK')
[CANCELLED] 1712599788112235940 ('BRV', 'BID')
1712599788112235942 ('IGM', 'BID') 8 4824 1
1712599788112235945 ('BRV', 'ASK') 6 4299 -4
1712599788112235944 ('BRV', 'BID') 14 4291 0
[CANCELLED] 1712599788112235943 ('IGM', 'ASK')
1712599788112235948 ('BRV', 'BID') 6 4267 11
1712599788112235946 ('IGM', 'BID') 9 4827 0
1712599788112235947 ('IGM', 'ASK') 23 4836 0
[CANCELLED] 1712599788112235949 ('BRV', 'ASK')
1712599788112235952 ('BRV', 'BID') 7 4202 54
1712599788112235950 ('IGM', 'BID') 7 4824 0
1712599788112235953 ('BRV', 'ASK') 13 4258 0
[CANCELLED] 1712599788112235951 ('IGM', 'ASK')
1712599788112235954 ('IGM', 'BID') 8 4757 27
1712599788112235957 ('BRV', 'ASK') 6 4271 -47
[CANCELLED] 1712599788112235955 ('IGM', 'ASK')
[CANCELLED] 1712599788112235956 ('BRV', 'BID')
1712599788112235959 ('IGM', 'ASK') 24 4792 -14
1712599788112235961 ('BRV', 'ASK') 6 4332 -9
[CANCELLED] 1712599788112235958 ('IGM', 'BID')
[CANCELLED] 1712599788112235960 ('BRV', 'BID')
1712599788112235963 ('IGM', 'ASK') 6 4878 -46
1712599788112235965 ('BRV', 'ASK') 5 4343 -10
[CANCELLED] 1712599788112235962 ('IGM', 'BID')
[CANCELLED] 1712599788112235964 ('BRV', 'BID')
1712599788112235968 ('BRV', 'BID') 22 4362 24
1712599788112235966 ('IGM', 'BID') 21 4883 0
1712599788112235967 ('IGM', 'ASK') 6 4887 0
[CANCELLED] 1712599788112235969 ('BRV', 'ASK')
1712599788112235971 ('IGM', 'ASK') 14 4895 -4
1712599788112235972 ('BRV', 'BID') 7 4363 0
[CANCELLED] 1712599788112235970 ('IGM', 'BID')
[CANCELLED] 1712599788112235973 ('BRV', 'ASK')
1712599788112235975 ('IGM', 'ASK') 6 4938 -25
1712599788112235977 ('BRV', 'ASK') 20 4337 -25
[CANCELLED] 1712599788112235974 ('IGM', 'BID')
[CANCELLED] 1712599788112235976 ('BRV', 'BID')
1712599788112235979 ('IGM', 'ASK') 5 4980 -8
1712599788112235980 ('BRV', 'BID') 14 4352 0
[CANCELLED] 1712599788112235978 ('IGM', 'BID')
[CANCELLED] 1712599788112235981 ('BRV', 'ASK')
1712599788112235983 ('IGM', 'ASK') 5 5043 -23
1712599788112235985 ('BRV', 'ASK') 13 4379 -48
[CANCELLED] 1712599788112235982 ('IGM', 'BID')
[CANCELLED] 1712599788112235984 ('BRV', 'BID')
1712599788112235987 ('IGM', 'ASK') 4 5098 -16
1712599788112235989 ('BRV', 'ASK') 6 4466 -22
1712599788112235986 ('IGM', 'BID') 28 5078 0
[CANCELLED] 1712599788112235988 ('BRV', 'BID')
1712599788112235990 ('IGM', 'BID') 7 5071 19
1712599788112235992 ('BRV', 'BID') 18 4496 0
1712599788112235993 ('BRV', 'ASK') 5 4500 0
[CANCELLED] 1712599788112235991 ('IGM', 'ASK')
1712599788112235994 ('IGM', 'BID') 7 5027 9
1712599788112235996 ('BRV', 'BID') 6 4496 0
[CANCELLED] 1712599788112235995 ('IGM', 'ASK')
[CANCELLED] 1712599788112235997 ('BRV', 'ASK')
1712599788112236000 ('BRV', 'BID') 7 4488 12
1712599788112235998 ('IGM', 'BID') 8 5013 0
1712599788112235999 ('IGM', 'ASK') 22 5016 0
[CANCELLED] 1712599788112236001 ('BRV', 'ASK')
1712599788112236003 ('IGM', 'ASK') 30 5035 -16
1712599788112236003 ('IGM', 'ASK') 1 5034 -15
1712599788112236004 ('BRV', 'BID') 8 4392 55
1712599788112236002 ('IGM', 'BID') 9 5015 0
[CANCELLED] 1712599788112236005 ('BRV', 'ASK')
1712599788112236006 ('IGM', 'BID') 12 4999 16
1712599788112236009 ('BRV', 'ASK') 30 4417 -18
[CANCELLED] 1712599788112236007 ('IGM', 'ASK')
[CANCELLED] 1712599788112236008 ('BRV', 'BID')
1712599788112236010 ('IGM', 'BID') 6 4984 0
1712599788112236012 ('BRV', 'BID') 15 4364 80
[CANCELLED] 1712599788112236011 ('IGM', 'ASK')
[CANCELLED] 1712599788112236013 ('BRV', 'ASK')
1712599788112236014 ('IGM', 'BID') 6 4867 35
1712599788112236017 ('BRV', 'ASK') 13 4365 -8
[CANCELLED] 1712599788112236015 ('IGM', 'ASK')
[CANCELLED] 1712599788112236016 ('BRV', 'BID')
1712599788112236019 ('IGM', 'ASK') 22 4877 -5
1712599788112236021 ('BRV', 'ASK') 6 4486 -31
[CANCELLED] 1712599788112236018 ('IGM', 'BID')
[CANCELLED] 1712599788112236020 ('BRV', 'BID')
[CANCELLED] 1712599788112236022 ('IGM', 'BID')
[CANCELLED] 1712599788112236023 ('IGM', 'ASK')
[CANCELLED] 1712599788112236024 ('BRV', 'BID')
[CANCELLED] 1712599788112236025 ('BRV', 'ASK')
[CANCELLED] 1712599788112236026 ('IGM', 'BID')
[CANCELLED] 1712599788112236027 ('IGM', 'ASK')
[CANCELLED] 1712599788112236028 ('BRV', 'BID')
[CANCELLED] 1712599788112236029 ('BRV', 'ASK')
[CANCELLED] 1712599788112236030 ('IGM', 'BID')
[CANCELLED] 1712599788112236031 ('IGM', 'ASK')
[CANCELLED] 1712599788112236032 ('BRV', 'BID')
[CANCELLED] 1712599788112236033 ('BRV', 'ASK')
[CANCELLED] 1712599788112236034 ('IGM', 'BID')
[CANCELLED] 1712599788112236035 ('IGM', 'ASK')
[CANCELLED] 1712599788112236036 ('BRV', 'BID')
[CANCELLED] 1712599788112236037 ('BRV', 'ASK')
[CANCELLED] 1712599788112236038 ('IGM', 'BID')
[CANCELLED] 1712599788112236039 ('IGM', 'ASK')
[CANCELLED] 1712599788112236040 ('BRV', 'BID')
[CANCELLED] 1712599788112236041 ('BRV', 'ASK')
[CANCELLED] 1712599788112236042 ('IGM', 'BID')
[CANCELLED] 1712599788112236043 ('IGM', 'ASK')
[CANCELLED] 1712599788112236044 ('BRV', 'BID')
[CANCELLED] 1712599788112236045 ('BRV', 'ASK')
[CANCELLED] 1712599788112236046 ('IGM', 'BID')
[CANCELLED] 1712599788112236047 ('IGM', 'ASK')
[CANCELLED] 1712599788112236048 ('BRV', 'BID')
1712600053121554177 ('EPT', 'ASK') 1 4686 -185
1712600053121554179 ('DLO', 'ASK') 1 4917 -416
1712600053121554181 ('MKU', 'ASK') 1 4948 -447
1712600053121554183 ('IGM', 'ASK') 1 5646 -1145
1712600053121554185 ('BRV', 'ASK') 1 5345 -844
1712600053121554187 ('EPT', 'ASK') 10 4686 -165
1712600053121554189 ('EPT', 'ASK') 10 4686 -145
1712600053121554191 ('EPT', 'ASK') 9 4686 -125
1712600053121554191 ('EPT', 'ASK') 1 4685 -124
1712600053121554193 ('DLO', 'ASK') 10 4917 -396
1712600053121554195 ('DLO', 'ASK') 10 4917 -376
1712600053121554197 ('DLO', 'ASK') 9 4917 -356
1712600053121554197 ('DLO', 'ASK') 1 4916 -355
1712600053121554199 ('MKU', 'ASK') 10 4948 -427
1712600053121554201 ('MKU', 'ASK') 10 4948 -407
1712600053121554203 ('MKU', 'ASK') 9 4948 -387
1712600053121554203 ('MKU', 'ASK') 1 4947 -386
1712600053121554205 ('IGM', 'ASK') 10 5642 -1121
1712600053121554207 ('IGM', 'ASK') 10 5642 -1101
1712600053121554209 ('IGM', 'ASK') 10 5642 -1081
1712600053121554211 ('BRV', 'ASK') 10 5345 -824
1712600053121554213 ('BRV', 'ASK') 10 5345 -804
1712600053121554215 ('BRV', 'ASK') 9 5345 -784
1712600053121554215 ('BRV', 'ASK') 1 5344 -783
[CANCELLED] 1712600053121554176 ('EPT', 'BID')
[CANCELLED] 1712600053121554178 ('DLO', 'BID')
[CANCELLED] 1712600053121554180 ('MKU', 'BID')
[CANCELLED] 1712600053121554182 ('IGM', 'BID')
[CANCELLED] 1712600053121554184 ('BRV', 'BID')
[CANCELLED] 1712600053121554186 ('EPT', 'BID')
[CANCELLED] 1712600053121554188 ('EPT', 'BID')
[CANCELLED] 1712600053121554190 ('EPT', 'BID')
[CANCELLED] 1712600053121554192 ('DLO', 'BID')
[CANCELLED] 1712600053121554194 ('DLO', 'BID')
[CANCELLED] 1712600053121554196 ('DLO', 'BID')
[CANCELLED] 1712600053121554198 ('MKU', 'BID')
[CANCELLED] 1712600053121554200 ('MKU', 'BID')
[CANCELLED] 1712600053121554202 ('MKU', 'BID')
[CANCELLED] 1712600053121554204 ('IGM', 'BID')
[CANCELLED] 1712600053121554206 ('IGM', 'BID')
[CANCELLED] 1712600053121554208 ('IGM', 'BID')
[CANCELLED] 1712600053121554210 ('BRV', 'BID')
[CANCELLED] 1712600053121554212 ('BRV', 'BID')
[CANCELLED] 1712600053121554214 ('BRV', 'BID')
1712600053121554218 ('MKU', 'BID') 28 4947 8
1712600053121554219 ('IGM', 'BID') 28 5632 0
1712600053121554220 ('BRV', 'BID') 28 5375 0
1712600053121554231 ('MKU', 'BID') 10 4935 0
1712600053121554222 ('EPT', 'ASK') 10 4715 0
1712600053121554233 ('MKU', 'BID') 10 4915 0
1712600053121554241 ('BRV', 'BID') 10 5355 0
[CANCELLED] 1712600053121554216 ('EPT', 'BID')
[CANCELLED] 1712600053121554217 ('DLO', 'BID')
[CANCELLED] 1712600053121554221 ('EPT', 'BID')
[CANCELLED] 1712600053121554223 ('EPT', 'BID')
[CANCELLED] 1712600053121554224 ('EPT', 'ASK')
[CANCELLED] 1712600053121554225 ('EPT', 'BID')
[CANCELLED] 1712600053121554226 ('DLO', 'BID')
[CANCELLED] 1712600053121554227 ('DLO', 'ASK')
[CANCELLED] 1712600053121554228 ('DLO', 'BID')
[CANCELLED] 1712600053121554229 ('DLO', 'ASK')
[CANCELLED] 1712600053121554230 ('DLO', 'BID')
[CANCELLED] 1712600053121554232 ('MKU', 'ASK')
[CANCELLED] 1712600053121554234 ('MKU', 'ASK')
[CANCELLED] 1712600053121554235 ('MKU', 'BID')
[CANCELLED] 1712600053121554236 ('IGM', 'BID')
[CANCELLED] 1712600053121554237 ('IGM', 'ASK')
[CANCELLED] 1712600053121554238 ('IGM', 'BID')
[CANCELLED] 1712600053121554239 ('IGM', 'ASK')
[CANCELLED] 1712600053121554240 ('IGM', 'BID')
[CANCELLED] 1712600053121554242 ('BRV', 'ASK')
[CANCELLED] 1712600053121554243 ('BRV', 'BID')
[CANCELLED] 1712600053121554244 ('BRV', 'ASK')
[CANCELLED] 1712600053121554245 ('BRV', 'BID')
1712600053121554246 ('EPT', 'BID') 30 4701 19
1712600053121554246 ('EPT', 'BID') 11 4702 18
1712600053121554247 ('DLO', 'BID') 30 4906 5
1712600053121554247 ('DLO', 'BID') 1 4907 4
1712600053121554248 ('MKU', 'BID') 3 4887 9
1712600053121554251 ('IGM', 'ASK') 20 5649 -15
1712600053121554252 ('BRV', 'BID') 12 5316 22
1712600053121554262 ('BRV', 'BID') 10 5316 2
1712600053121554261 ('IGM', 'ASK') 8 5654 0
1712600053121554249 ('MKU', 'ASK') 22 4905 0
1712600053121554264 ('BRV', 'BID') 10 5298 0
[CANCELLED] 1712600053121554250 ('IGM', 'BID')
[CANCELLED] 1712600053121554253 ('BRV', 'ASK')
[CANCELLED] 1712600053121554254 ('MKU', 'BID')
[CANCELLED] 1712600053121554255 ('MKU', 'ASK')
[CANCELLED] 1712600053121554256 ('MKU', 'BID')
[CANCELLED] 1712600053121554257 ('MKU', 'ASK')
[CANCELLED] 1712600053121554258 ('MKU', 'BID')
[CANCELLED] 1712600053121554259 ('MKU', 'ASK')
[CANCELLED] 1712600053121554260 ('IGM', 'BID')
[CANCELLED] 1712600053121554263 ('BRV', 'ASK')
[CANCELLED] 1712600053121554265 ('BRV', 'ASK')
1712600053121554266 ('JAK', 'BID') 24 4842 9
1712600053121554267 ('JAK', 'BID') 6 4842 10
1712600053121554267 ('JAK', 'BID') 26 4843 9
1712600053121554268 ('EPT', 'BID') 30 4687 28
1712600053121554268 ('EPT', 'BID') 7 4688 27
1712600053121554273 ('BRV', 'BID') 10 5282 50
1712600053121554273 ('BRV', 'BID') 21 5283 49
1712600053121554274 ('EPT', 'BID') 10 4688 7
1712600053121554272 ('IGM', 'ASK') 10 5646 0
1712600053121554271 ('IGM', 'BID') 30 5637 0
1712600053121554271 ('IGM', 'BID') 1 5637 0
1712600053121554278 ('DLO', 'ASK') 10 4936 0
1712600053121554270 ('MKU', 'BID') 21 4893 0
[CANCELLED] 1712600053121554269 ('DLO', 'BID')
[CANCELLED] 1712600053121554275 ('EPT', 'ASK')
[CANCELLED] 1712600053121554276 ('EPT', 'BID')
[CANCELLED] 1712600053121554277 ('DLO', 'BID')
[CANCELLED] 1712600053121554279 ('DLO', 'BID')
[CANCELLED] 1712600053121554280 ('DLO', 'ASK')
[CANCELLED] 1712600053121554281 ('DLO', 'BID')
[CANCELLED] 1712600053121554282 ('JAK', 'BID')
1712600053121554283 ('SCP', 'ASK') 24 5249 -21
1712600053121554284 ('SCP', 'ASK') 6 5249 -22
1712600053121554284 ('SCP', 'ASK') 26 5248 -21
1712600053121554285 ('SCP', 'ASK') 14 5248 -22
1712600053121554285 ('SCP', 'ASK') 26 5247 -21
1712600053121554286 ('SCP', 'ASK') 4 5247 -22
1712600053121554287 ('JAK', 'BID') 24 4858 1
[REJECTED] 1712600053121554288 ('JAK', 'BID')
1712600053121554289 ('JAK', 'BID') 6 4858 3
1712600053121554289 ('JAK', 'BID') 14 4859 2
1712600053121554290 ('EPT', 'BID') 5 4710 10
1712600053121554295 ('BRV', 'ASK') 8 5268 -49
1712600053121554292 ('MKU', 'BID') 2 4891 0
1712600053121554321 ('BRV', 'ASK') 10 5268 -29
1712600053121554323 ('BRV', 'ASK') 10 5268 -9
1712600053121554325 ('BRV', 'ASK') 10 5279 0
1712600053121554308 ('MKU', 'BID') 10 4871 0
1712600053121554314 ('IGM', 'BID') 10 5590 0
[CANCELLED] 1712600053121554291 ('EPT', 'ASK')
[CANCELLED] 1712600053121554293 ('MKU', 'ASK')
[CANCELLED] 1712600053121554294 ('BRV', 'BID')
[CANCELLED] 1712600053121554296 ('EPT', 'BID')
[CANCELLED] 1712600053121554297 ('EPT', 'ASK')
[CANCELLED] 1712600053121554298 ('EPT', 'BID')
[CANCELLED] 1712600053121554299 ('EPT', 'ASK')
[CANCELLED] 1712600053121554300 ('EPT', 'BID')
[CANCELLED] 1712600053121554301 ('EPT', 'ASK')
[CANCELLED] 1712600053121554302 ('DLO', 'BID')
[CANCELLED] 1712600053121554303 ('DLO', 'ASK')
[CANCELLED] 1712600053121554304 ('DLO', 'BID')
[CANCELLED] 1712600053121554305 ('DLO', 'ASK')
[CANCELLED] 1712600053121554306 ('DLO', 'BID')
[CANCELLED] 1712600053121554307 ('DLO', 'ASK')
[CANCELLED] 1712600053121554309 ('MKU', 'ASK')
[CANCELLED] 1712600053121554310 ('MKU', 'BID')
[CANCELLED] 1712600053121554311 ('MKU', 'ASK')
[CANCELLED] 1712600053121554312 ('MKU', 'BID')
[CANCELLED] 1712600053121554313 ('MKU', 'ASK')
[CANCELLED] 1712600053121554315 ('IGM', 'ASK')
[CANCELLED] 1712600053121554316 ('IGM', 'BID')
[CANCELLED] 1712600053121554317 ('IGM', 'ASK')
[CANCELLED] 1712600053121554318 ('IGM', 'BID')
[CANCELLED] 1712600053121554319 ('IGM', 'ASK')
[CANCELLED] 1712600053121554320 ('BRV', 'BID')
[CANCELLED] 1712600053121554322 ('BRV', 'BID')
[CANCELLED] 1712600053121554324 ('BRV', 'BID')
1712600053121554326 ('EPT', 'BID') 30 4701 3
1712600053121554326 ('EPT', 'BID') 5 4702 2
1712600053121554328 ('DLO', 'ASK') 10 4943 -1
1712600053121554332 ('IGM', 'ASK') 10 5602 -8
1712600053121554330 ('MKU', 'ASK') 24 4861 0
1712600053121554333 ('BRV', 'BID') 30 5305 0
1712600053121554333 ('BRV', 'BID') 12 5305 0
1712600053121554334 ('BRV', 'ASK') 4 5309 0
1712600053121554336 ('BRV', 'ASK') 6 5329 0
[CANCELLED] 1712600053121554327 ('DLO', 'BID')
[CANCELLED] 1712600053121554329 ('MKU', 'BID')
[CANCELLED] 1712600053121554331 ('IGM', 'BID')
[CANCELLED] 1712600053121554335 ('BRV', 'BID')
1712600053121554344 ('BRV', 'ASK') 7 5381 -45
1712600053121554362 ('IGM', 'ASK') 10 5671 -2
1712600053121554366 ('BRV', 'ASK') 10 5381 -25
1712600053121554368 ('BRV', 'ASK') 10 5381 -5
[CANCELLED] 1712600053121554337 ('EPT', 'BID')
[CANCELLED] 1712600053121554338 ('EPT', 'ASK')
[CANCELLED] 1712600053121554339 ('DLO', 'BID')
[CANCELLED] 1712600053121554340 ('MKU', 'BID')
[CANCELLED] 1712600053121554341 ('MKU', 'ASK')
[CANCELLED] 1712600053121554342 ('IGM', 'BID')
[CANCELLED] 1712600053121554343 ('BRV', 'BID')
[CANCELLED] 1712600053121554345 ('EPT', 'BID')
[CANCELLED] 1712600053121554346 ('EPT', 'ASK')
[CANCELLED] 1712600053121554347 ('EPT', 'BID')
[CANCELLED] 1712600053121554348 ('EPT', 'ASK')
[CANCELLED] 1712600053121554349 ('EPT', 'BID')
[CANCELLED] 1712600053121554350 ('EPT', 'ASK')
[CANCELLED] 1712600053121554351 ('DLO', 'BID')
[CANCELLED] 1712600053121554352 ('DLO', 'ASK')
[CANCELLED] 1712600053121554353 ('DLO', 'BID')
[CANCELLED] 1712600053121554354 ('DLO', 'ASK')
[CANCELLED] 1712600053121554355 ('DLO', 'BID')
[CANCELLED] 1712600053121554356 ('MKU', 'BID')
[CANCELLED] 1712600053121554357 ('MKU', 'ASK')
[CANCELLED] 1712600053121554358 ('MKU', 'BID')
[CANCELLED] 1712600053121554359 ('MKU', 'ASK')
[CANCELLED] 1712600053121554360 ('MKU', 'BID')
[CANCELLED] 1712600053121554361 ('IGM', 'BID')
[CANCELLED] 1712600053121554363 ('IGM', 'BID')
[CANCELLED] 1712600053121554364 ('IGM', 'ASK')
[CANCELLED] 1712600053121554365 ('BRV', 'BID')
[CANCELLED] 1712600053121554367 ('BRV', 'BID')
1712600053121554369 ('EPT', 'BID') 13 4685 9
1712600053121554372 ('MKU', 'BID') 24 4866 5
1712600053121554375 ('BRV', 'ASK') 4 5407 -1
1712600053121554371 ('DLO', 'BID') 30 4970 0
1712600053121554377 ('BRV', 'ASK') 8 5426 0
[CANCELLED] 1712600053121554370 ('EPT', 'ASK')
[CANCELLED] 1712600053121554373 ('IGM', 'BID')
[CANCELLED] 1712600053121554374 ('BRV', 'BID')
[CANCELLED] 1712600053121554376 ('BRV', 'BID')
1712600053121554378 ('EPT', 'ASK') 20 4667 -11
1712600053121554379 ('DLO', 'BID') 2 4939 18
1712600053121554381 ('MKU', 'BID') 4 4810 18
1712600053121554383 ('IGM', 'BID') 30 5718 6
1712600053121554383 ('IGM', 'BID') 9 5719 5
1712600053121554384 ('BRV', 'BID') 30 5416 7
1712600053121554384 ('BRV', 'BID') 19 5417 6
1712600053121554388 ('DLO', 'BID') 10 4937 0
1712600053121554394 ('MKU', 'BID') 10 4808 0
1712600053121554385 ('EPT', 'ASK') 10 4676 0
1712600053121554400 ('IGM', 'BID') 10 5704 0
1712600053121554402 ('IGM', 'BID') 1 5684 0
1712600053121554396 ('MKU', 'BID') 10 4788 0
1712600053121554386 ('EPT', 'ASK') 10 4696 0
[CANCELLED] 1712600053121554380 ('DLO', 'ASK')
[CANCELLED] 1712600053121554382 ('MKU', 'ASK')
[CANCELLED] 1712600053121554387 ('EPT', 'ASK')
[CANCELLED] 1712600053121554389 ('DLO', 'ASK')
[CANCELLED] 1712600053121554390 ('DLO', 'BID')
[CANCELLED] 1712600053121554391 ('DLO', 'ASK')
[CANCELLED] 1712600053121554392 ('DLO', 'BID')
[CANCELLED] 1712600053121554393 ('DLO', 'ASK')
[CANCELLED] 1712600053121554395 ('MKU', 'ASK')
[CANCELLED] 1712600053121554397 ('MKU', 'ASK')
[CANCELLED] 1712600053121554398 ('MKU', 'BID')
[CANCELLED] 1712600053121554399 ('MKU', 'ASK')
[CANCELLED] 1712600053121554401 ('IGM', 'ASK')
1712600053121554404 ('EPT', 'ASK') 28 4700 -1
1712600053121554406 ('DLO', 'ASK') 25 4953 -2
1712600053121554409 ('IGM', 'BID') 4 5688 12
1712600053121554412 ('BRV', 'ASK') 8 5403 0
1712600053121554415 ('IGM', 'BID') 10 5680 0
1712600053121554403 ('EPT', 'BID') 8 4695 0
1712600053121554405 ('DLO', 'BID') 23 4942 0
1712600053121554408 ('MKU', 'ASK') 40 4793 0
1712600053121554418 ('BRV', 'ASK') 10 5423 0
[CANCELLED] 1712600053121554407 ('MKU', 'BID')
[CANCELLED] 1712600053121554410 ('IGM', 'ASK')
[CANCELLED] 1712600053121554411 ('BRV', 'BID')
[CANCELLED] 1712600053121554413 ('EPT', 'BID')
[CANCELLED] 1712600053121554414 ('EPT', 'ASK')
[CANCELLED] 1712600053121554416 ('IGM', 'ASK')
[CANCELLED] 1712600053121554417 ('BRV', 'BID')
[CANCELLED] 1712600053121554419 ('BRV', 'BID')
[CANCELLED] 1712600053121554420 ('BRV', 'ASK')
1712600053121554422 ('EPT', 'ASK') 15 4689 -2
1712600053121554423 ('DLO', 'BID') 3 4936 19
1712600053121554426 ('MKU', 'ASK') 2 4817 -20
1712600053121554430 ('BRV', 'ASK') 16 5451 -11
1712600053121554440 ('MKU', 'ASK') 10 4817 0
1712600053121554433 ('DLO', 'BID') 10 4935 0
1712600053121554442 ('MKU', 'ASK') 10 4837 0
1712600053121554428 ('IGM', 'ASK') 29 5642 0
1712600053121554435 ('DLO', 'BID') 10 4915 0
1712600053121554437 ('DLO', 'BID') 10 4895 0
[CANCELLED] 1712600053121554421 ('EPT', 'BID')
[CANCELLED] 1712600053121554424 ('DLO', 'ASK')
[CANCELLED] 1712600053121554425 ('MKU', 'BID')
[CANCELLED] 1712600053121554427 ('IGM', 'BID')
[CANCELLED] 1712600053121554429 ('BRV', 'BID')
[CANCELLED] 1712600053121554431 ('EPT', 'BID')
[CANCELLED] 1712600053121554432 ('EPT', 'ASK')
[CANCELLED] 1712600053121554434 ('DLO', 'ASK')
[CANCELLED] 1712600053121554436 ('DLO', 'ASK')
[CANCELLED] 1712600053121554438 ('DLO', 'ASK')
[CANCELLED] 1712600053121554439 ('MKU', 'BID')
[CANCELLED] 1712600053121554441 ('MKU', 'BID')
[CANCELLED] 1712600053121554443 ('MKU', 'BID')
[CANCELLED] 1712600053121554444 ('MKU', 'ASK')
[CANCELLED] 1712600053121554445 ('IGM', 'BID')
[CANCELLED] 1712600053121554446 ('IGM', 'ASK')
[CANCELLED] 1712600053121554447 ('BRV', 'BID')
1712600053121554448 ('EPT', 'BID') 28 4701 1
1712600053121554450 ('DLO', 'BID') 6 4846 38
1712600053121554452 ('MKU', 'BID') 30 4832 7
1712600053121554452 ('MKU', 'BID') 12 4833 6
1712600053121554454 ('IGM', 'ASK') 12 5689 -33
1712600053121554456 ('BRV', 'ASK') 5 5510 -11
1712600053121554459 ('DLO', 'BID') 10 4846 18
1712600053121554461 ('DLO', 'BID') 2 4844 0
1712600053121554457 ('EPT', 'BID') 10 4682 0
[CANCELLED] 1712600053121554449 ('EPT', 'ASK')
[CANCELLED] 1712600053121554451 ('DLO', 'ASK')
[CANCELLED] 1712600053121554453 ('IGM', 'BID')
[CANCELLED] 1712600053121554455 ('BRV', 'BID')
[CANCELLED] 1712600053121554458 ('EPT', 'ASK')
[CANCELLED] 1712600053121554460 ('DLO', 'ASK')
[CANCELLED] 1712600053121554462 ('IGM', 'BID')
[CANCELLED] 1712600053121554463 ('BRV', 'BID')
1712600053121554468 ('MKU', 'BID') 4 4803 8
1712600053121554470 ('IGM', 'BID') 10 5678 21
1712600053121554470 ('IGM', 'BID') 18 5679 20
1712600053121554482 ('IGM', 'BID') 10 5679 0
1712600053121554467 ('DLO', 'ASK') 30 4841 0
1712600053121554467 ('DLO', 'ASK') 13 4841 0
1712600053121554476 ('MKU', 'BID') 10 4791 0
1712600053121554465 ('EPT', 'ASK') 30 4693 0
1712600053121554478 ('MKU', 'BID') 10 4771 0
[CANCELLED] 1712600053121554464 ('EPT', 'BID')
[CANCELLED] 1712600053121554466 ('DLO', 'BID')
[CANCELLED] 1712600053121554469 ('MKU', 'ASK')
[CANCELLED] 1712600053121554471 ('IGM', 'ASK')
[CANCELLED] 1712600053121554472 ('BRV', 'BID')
[CANCELLED] 1712600053121554473 ('EPT', 'BID')
[CANCELLED] 1712600053121554474 ('EPT', 'ASK')
[CANCELLED] 1712600053121554475 ('EPT', 'BID')
[CANCELLED] 1712600053121554477 ('MKU', 'ASK')
[CANCELLED] 1712600053121554479 ('MKU', 'ASK')
[CANCELLED] 1712600053121554480 ('MKU', 'BID')
[CANCELLED] 1712600053121554481 ('MKU', 'ASK')
