1712713890367047168 ('EPT', <Side.BUY: 1>) 1 4882 0
1712714160046219824 ('IGM', <Side.BUY: 1>) 1 6100 0
1712714160046219823 ('MKU', <Side.BUY: 1>) 1 4421 0
1712714160046219821 ('EPT', <Side.BUY: 1>) 1 4559 0
[CANCELLED] 1712714160046219826 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219827 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219828 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219829 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219830 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219831 ('EPT', <Side.SELL: 2>)
1712714160046219841 ('EPT', <Side.BUY: 1>) 1 4550 10
[CANCELLED] 1712714160046219822 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219832 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219834 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219835 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219836 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219837 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219838 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046219839 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046219840 ('MKU', <Side.BUY: 1>)
1712714160046219843 ('MKU', <Side.BUY: 1>) 1 4425 7
[CANCELLED] 1712714160046219825 ('BRV', <Side.BUY: 1>)
1712714160046219845 ('BRV', <Side.BUY: 1>) 1 4403 0
1712714160046219842 ('DLO', <Side.BUY: 1>) 1 4632 0
1712714160046219858 ('MKU', <Side.BUY: 1>) 1 4412 0
1712714160046219844 ('IGM', <Side.BUY: 1>) 1 6101 0
1712714160046219852 ('DLO', <Side.BUY: 1>) 2 4612 0
[CANCELLED] 1712714160046219846 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219847 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219848 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219849 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219850 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219851 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219853 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219854 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219855 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219856 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219857 ('DLO', <Side.SELL: 2>)
1712714160046219860 ('DLO', <Side.BUY: 1>) 1 4612 14
1712714160046219861 ('MKU', <Side.BUY: 1>) 1 4383 29
1712714160046219859 ('EPT', <Side.BUY: 1>) 1 4544 0
1712714160046219880 ('MKU', <Side.SELL: 2>) 2 4409 -2
1712714160046219892 ('BRV', <Side.SELL: 2>) 2 4385 -26
1712714160046219882 ('MKU', <Side.SELL: 2>) 2 4427 0
1712714160046219884 ('MKU', <Side.SELL: 2>) 2 4447 0
1712714160046219874 ('DLO', <Side.SELL: 2>) 2 4640 0
[CANCELLED] 1712714160046219862 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219867 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219868 ('EPT', <Side.SELL: 2>)
1712714160046219865 ('IGM', <Side.BUY: 1>) 1 6080 0
[CANCELLED] 1712714160046219869 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219870 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219871 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219872 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219863 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219873 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219875 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219876 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219877 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219878 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219864 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046219879 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046219881 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046219883 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046219885 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046219886 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046219887 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046219888 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046219889 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046219890 ('IGM', <Side.SELL: 2>)
1712714160046219897 ('IGM', <Side.BUY: 1>) 1 6077 4
[CANCELLED] 1712714160046219866 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714160046219891 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714160046219893 ('BRV', <Side.BUY: 1>)
1712714160046219896 ('MKU', <Side.BUY: 1>) 1 4436 0
1712714160046219898 ('BRV', <Side.BUY: 1>) 1 4405 0
1712714160046219895 ('DLO', <Side.BUY: 1>) 1 4638 0
1712714160046219900 ('EPT', <Side.SELL: 2>) 2 4591 0
1712714160046219902 ('EPT', <Side.SELL: 2>) 2 4611 0
[CANCELLED] 1712714160046219894 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219899 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219901 ('EPT', <Side.BUY: 1>)
1712714160046219904 ('DLO', <Side.BUY: 1>) 1 4618 7
1712714160046219905 ('MKU', <Side.BUY: 1>) 1 4387 14
1712714160046219906 ('IGM', <Side.BUY: 1>) 1 5941 65
1712714160046219907 ('BRV', <Side.BUY: 1>) 1 4297 58
1712714160046219909 ('EPT', <Side.SELL: 2>) 2 4620 -10
1712714160046219926 ('IGM', <Side.BUY: 1>) 2 5941 45
1712714160046219928 ('IGM', <Side.BUY: 1>) 2 5943 23
1712714160046219930 ('IGM', <Side.BUY: 1>) 2 5943 3
1712714160046219920 ('MKU', <Side.BUY: 1>) 2 4381 0
1712714160046219914 ('DLO', <Side.BUY: 1>) 2 4605 0
1712714160046219916 ('DLO', <Side.BUY: 1>) 2 4585 0
1712714160046219922 ('MKU', <Side.BUY: 1>) 2 4361 0
1712714160046219911 ('EPT', <Side.SELL: 2>) 2 4630 0
[CANCELLED] 1712714160046219903 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219908 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219910 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219912 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219913 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219915 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219917 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219918 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219919 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219921 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046219923 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046219924 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046219925 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046219927 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046219929 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046219931 ('IGM', <Side.SELL: 2>)
1712714160046219935 ('IGM', <Side.BUY: 1>) 1 5908 25
1712714160046219936 ('BRV', <Side.BUY: 1>) 1 4288 6
1712714160046219938 ('EPT', <Side.SELL: 2>) 2 4640 -1
1712714160046219934 ('MKU', <Side.BUY: 1>) 1 4377 0
1712714160046219933 ('DLO', <Side.BUY: 1>) 1 4606 0
[CANCELLED] 1712714160046219932 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219937 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219939 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219940 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219941 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219942 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219943 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219944 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219945 ('DLO', <Side.BUY: 1>)
1712714160046219947 ('DLO', <Side.BUY: 1>) 1 4603 2
1712714160046219948 ('MKU', <Side.BUY: 1>) 1 4362 24
1712714160046219950 ('BRV', <Side.BUY: 1>) 1 4250 35
1712714160046219963 ('MKU', <Side.BUY: 1>) 2 4355 11
1712714160046219946 ('EPT', <Side.BUY: 1>) 1 4638 0
1712714160046219949 ('IGM', <Side.BUY: 1>) 1 5899 0
[CANCELLED] 1712714160046219951 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219952 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219953 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219954 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219955 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219956 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219957 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219958 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219959 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219960 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219961 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219962 ('DLO', <Side.SELL: 2>)
1712714160046219966 ('DLO', <Side.BUY: 1>) 1 4590 0
[CANCELLED] 1712714160046219964 ('MKU', <Side.SELL: 2>)
1712714160046219967 ('MKU', <Side.BUY: 1>) 1 4329 20
1712714160046219968 ('IGM', <Side.BUY: 1>) 1 5858 41
1712714160046219969 ('BRV', <Side.BUY: 1>) 1 4204 33
1712714160046219965 ('EPT', <Side.BUY: 1>) 1 4639 0
1712714160046219982 ('MKU', <Side.BUY: 1>) 1 4325 4
1712714160046219976 ('DLO', <Side.BUY: 1>) 2 4570 0
1712714160046219970 ('EPT', <Side.BUY: 1>) 2 4619 0
1712714160046219972 ('EPT', <Side.BUY: 1>) 2 4599 0
[CANCELLED] 1712714160046219971 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219973 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219974 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219975 ('EPT', <Side.SELL: 2>)
1712714160046219983 ('EPT', <Side.BUY: 1>) 1 4584 16
[CANCELLED] 1712714160046219977 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219978 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219979 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219980 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219981 ('DLO', <Side.SELL: 2>)
1712714160046219985 ('MKU', <Side.BUY: 1>) 1 4270 0
1712714160046219984 ('DLO', <Side.BUY: 1>) 1 4550 0
1712714160046219986 ('IGM', <Side.BUY: 1>) 1 5856 0
1712714160046219988 ('EPT', <Side.BUY: 1>) 2 4580 0
1712714160046220006 ('IGM', <Side.BUY: 1>) 1 5836 0
1712714160046220001 ('MKU', <Side.SELL: 2>) 2 4298 0
[CANCELLED] 1712714160046219989 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219990 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219991 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219992 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046219993 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046219994 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219995 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219996 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219997 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046219998 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046219999 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220000 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220002 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220003 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220004 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220005 ('MKU', <Side.SELL: 2>)
1712714160046220010 ('IGM', <Side.BUY: 1>) 1 5840 17
[CANCELLED] 1712714160046219987 ('BRV', <Side.BUY: 1>)
1712714160046220007 ('EPT', <Side.BUY: 1>) 1 4581 0
1712714160046220012 ('EPT', <Side.BUY: 1>) 2 4561 0
1712714160046220014 ('EPT', <Side.BUY: 1>) 2 4541 0
[CANCELLED] 1712714160046220013 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220015 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220016 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220017 ('EPT', <Side.SELL: 2>)
1712714160046220022 ('EPT', <Side.BUY: 1>) 1 4561 21
[CANCELLED] 1712714160046220008 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220018 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220019 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220020 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220021 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220009 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220011 ('BRV', <Side.BUY: 1>)
1712714160046220025 ('IGM', <Side.BUY: 1>) 1 5843 0
[CANCELLED] 1712714160046220027 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220028 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220029 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220030 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220031 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220032 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220023 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220033 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220034 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220035 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220036 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220037 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220038 ('DLO', <Side.SELL: 2>)
1712714160046220045 ('DLO', <Side.BUY: 1>) 1 4548 12
1712714160046220026 ('BRV', <Side.BUY: 1>) 1 4226 0
[CANCELLED] 1712714160046220024 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220039 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220040 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220041 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220042 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220043 ('MKU', <Side.BUY: 1>)
1712714160046220047 ('IGM', <Side.BUY: 1>) 1 5876 56
1712714160046220048 ('BRV', <Side.BUY: 1>) 1 4222 73
1712714160046220046 ('MKU', <Side.BUY: 1>) 1 4330 0
[CANCELLED] 1712714160046220044 ('EPT', <Side.BUY: 1>)
1712714160046220050 ('DLO', <Side.BUY: 1>) 1 4507 33
1712714160046220051 ('MKU', <Side.BUY: 1>) 1 4295 36
1712714160046220052 ('IGM', <Side.BUY: 1>) 1 5793 52
1712714160046220053 ('BRV', <Side.BUY: 1>) 1 4156 71
1712714160046220060 ('DLO', <Side.BUY: 1>) 2 4507 13
[CANCELLED] 1712714160046220049 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220054 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220055 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220056 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220057 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220058 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220059 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220061 ('DLO', <Side.SELL: 2>)
1712714160046220065 ('IGM', <Side.BUY: 1>) 1 5743 53
1712714160046220085 ('IGM', <Side.BUY: 1>) 2 5743 33
1712714160046220087 ('IGM', <Side.BUY: 1>) 2 5743 13
1712714160046220080 ('MKU', <Side.SELL: 2>) 2 4322 0
1712714160046220082 ('MKU', <Side.SELL: 2>) 2 4342 0
[CANCELLED] 1712714160046220062 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220067 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220068 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220069 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220070 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220071 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220072 ('EPT', <Side.SELL: 2>)
1712714160046220089 ('EPT', <Side.BUY: 1>) 1 4613 2
[CANCELLED] 1712714160046220063 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220073 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220074 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220075 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220076 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220077 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220078 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220064 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220079 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220081 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220083 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220084 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220086 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220088 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220066 ('BRV', <Side.BUY: 1>)
1712714160046220094 ('EPT', <Side.BUY: 1>) 2 4595 0
[CANCELLED] 1712714160046220095 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220096 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220097 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220098 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220099 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220090 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220100 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220101 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220091 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220092 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220093 ('BRV', <Side.BUY: 1>)
1712714160046220105 ('IGM', <Side.BUY: 1>) 1 5790 0
1712714160046220106 ('BRV', <Side.BUY: 1>) 1 4256 0
1712714160046220125 ('IGM', <Side.BUY: 1>) 1 5770 0
1712714160046220104 ('MKU', <Side.BUY: 1>) 1 4343 0
1712714160046220103 ('DLO', <Side.BUY: 1>) 1 4532 0
1712714160046220119 ('MKU', <Side.BUY: 1>) 2 4323 0
1712714160046220121 ('MKU', <Side.BUY: 1>) 2 4303 0
[CANCELLED] 1712714160046220102 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220107 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220108 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220109 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220110 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220111 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220112 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220113 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220114 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220115 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220116 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220117 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220118 ('DLO', <Side.SELL: 2>)
1712714160046220127 ('DLO', <Side.BUY: 1>) 1 4515 18
[CANCELLED] 1712714160046220120 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220122 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220123 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220124 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220126 ('EPT', <Side.BUY: 1>)
1712714160046220132 ('BRV', <Side.BUY: 1>) 1 4133 29
1712714160046220157 ('BRV', <Side.BUY: 1>) 2 4133 9
1712714160046220130 ('MKU', <Side.BUY: 1>) 1 4271 0
1712714160046220129 ('DLO', <Side.BUY: 1>) 1 4495 0
1712714160046220159 ('BRV', <Side.BUY: 1>) 2 4122 0
1712714160046220145 ('MKU', <Side.BUY: 1>) 2 4251 0
1712714160046220131 ('IGM', <Side.BUY: 1>) 1 5724 0
1712714160046220147 ('MKU', <Side.BUY: 1>) 2 4231 0
1712714160046220128 ('EPT', <Side.BUY: 1>) 1 4606 0
[CANCELLED] 1712714160046220133 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220134 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220135 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220136 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220137 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220138 ('EPT', <Side.SELL: 2>)
1712714160046220161 ('EPT', <Side.BUY: 1>) 1 4606 3
[CANCELLED] 1712714160046220139 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220140 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220141 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220142 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220143 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220144 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220146 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220148 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714160046220149 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220150 ('MKU', <Side.SELL: 2>)
1712714160046220163 ('MKU', <Side.BUY: 1>) 1 4224 8
[CANCELLED] 1712714160046220151 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220152 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220153 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220154 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220155 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220156 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220158 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712714160046220160 ('BRV', <Side.SELL: 2>)
1712714160046220165 ('BRV', <Side.BUY: 1>) 1 4073 0
1712714160046220162 ('DLO', <Side.BUY: 1>) 1 4476 0
1712714160046220164 ('IGM', <Side.BUY: 1>) 1 5714 0
[CANCELLED] 1712714160046220166 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220167 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220168 ('EPT', <Side.BUY: 1>)
1712714160046220181 ('DLO', <Side.SELL: 2>) 2 4491 -1
1712714160046220187 ('MKU', <Side.SELL: 2>) 2 4248 -8
1712714160046220189 ('MKU', <Side.SELL: 2>) 2 4262 -2
1712714160046220199 ('BRV', <Side.SELL: 2>) 1 4115 -60
1712714160046220172 ('IGM', <Side.BUY: 1>) 1 5706 0
1712714160046220192 ('IGM', <Side.BUY: 1>) 2 5686 0
1712714160046220175 ('EPT', <Side.SELL: 2>) 2 4663 0
1712714160046220194 ('IGM', <Side.BUY: 1>) 2 5666 0
[CANCELLED] 1712714160046220169 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220174 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220176 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220177 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220178 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220179 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220170 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220180 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220182 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220183 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714160046220184 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714160046220185 ('DLO', <Side.SELL: 2>)
1712714160046220201 ('DLO', <Side.BUY: 1>) 1 4495 4
[CANCELLED] 1712714160046220171 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220186 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220188 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220190 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714160046220191 ('MKU', <Side.SELL: 2>)
1712714160046220202 ('MKU', <Side.BUY: 1>) 1 4270 1
[CANCELLED] 1712714160046220193 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220195 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714160046220196 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714160046220197 ('IGM', <Side.SELL: 2>)
1712714160046220203 ('IGM', <Side.BUY: 1>) 1 5661 59
[CANCELLED] 1712714160046220173 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714160046220198 ('BRV', <Side.BUY: 1>)
1712714160046220204 ('BRV', <Side.BUY: 1>) 1 4090 30
1712714160046220206 ('EPT', <Side.SELL: 2>) 2 4665 -3
1712714160046220208 ('EPT', <Side.SELL: 2>) 2 4682 0
[CANCELLED] 1712714160046220200 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220205 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220207 ('EPT', <Side.BUY: 1>)
1712714160046220227 ('MKU', <Side.SELL: 2>) 2 4308 -19
1712714160046220233 ('IGM', <Side.SELL: 2>) 2 5689 0
1712714160046220209 ('EPT', <Side.BUY: 1>) 1 4666 0
1712714160046220214 ('EPT', <Side.BUY: 1>) 2 4646 0
[CANCELLED] 1712714160046220215 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714160046220216 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714160046220217 ('EPT', <Side.SELL: 2>)
